step,f1,logp,acc
2000,0.8356005788712012,-45.37437526816731,0.13032887252824923
2100,0.8504373177842566,-39.42050391433119,0.11699854634702206
2200,0.8542610729425523,-37.48610213983951,0.11715976536273956
2300,0.8576866764275256,-36.54469689503319,0.1242577450722456
2400,0.8600612870275791,-35.646976582064966,0.11719549097120761
2500,0.8643523920653442,-35.29425249453835,0.12673942729830742
2600,0.864312810037934,-34.99498222966345,0.1264007679000497
2700,0.8657718120805369,-34.58888833588125,0.12666915837675333
2800,0.8658981467970231,-34.05469980873242,0.12305274479091168
2900,0.8649672250546249,-33.93180248537708,0.11769321292638779
3000,0.8659404502541758,-33.820525663554406,0.11616872254759074
3100,0.864739212552666,-33.75663004892072,0.12662480190396308
3200,0.8648727272727272,-33.59064164010849,0.12622146870940923
3300,0.86411858741462,-33.57105896958703,0.11682477034628391
3400,0.8660662405578152,-33.56513961905713,0.11679400056600571
3500,0.8660092807424594,-33.543707310376135,0.1209551179409027
3600,0.8664438308385409,-33.407273954076615,0.11747447345405818
3700,0.8653037552559084,-33.35327813868409,0.11547741375863552
3800,0.8662309368191721,-33.26842025463888,0.11668916314840316
3900,0.8666472980825102,-33.148905325051764,0.12813357818871737
4000,0.8677709968032549,-33.00041050584355,0.12256801590323448
4100,0.8680727272727272,-33.00574875183605,0.11888780821114779
4200,0.8680727272727272,-33.01551330898708,0.13312222491949796
4300,0.8671125327129979,-32.88179862543008,0.12146525025367737
4400,0.8671613560308453,-32.71567583172768,0.12162700928747654
4500,0.8690337601862631,-32.64539950724535,0.12717544164508582
4600,0.8695272727272727,-32.57800676844475,0.12132826745510102
4700,0.869324796274738,-32.5971881392072,0.11907843183726072
4800,0.8692363636363636,-32.52950907351081,0.12334992919117212
4900,0.8685398165671859,-32.44670748228742,0.11930344082415104
5000,0.8681990107652022,-32.39548712401566,0.11431831929832698
5100,0.8674137680104789,-32.37820982566939,0.11625410940498114
5200,0.8672489082969432,-32.161974758953875,0.1223976119607687
5300,0.8685398165671859,-32.102311500641314,0.12043403949588537
5400,0.8683750728013978,-32.02455512125427,0.10965450402349233
5500,0.8677926616191031,-31.808775198515562,0.12330022409558296
5600,0.8676663269762702,-31.812657489383884,0.11778615329414606
5700,0.8684133915574963,-31.809724938638283,0.1348171703517437
5800,0.8687309201918884,-31.827650473030012,0.12792223408818246
5900,0.869059729690452,-31.718506955604195,0.12978501681238414
6000,0.8686428363847719,-31.71308955412657,0.12587961323559285
6100,0.8680232558139535,-31.70208210763499,0.13061979863792658
6200,0.8687690742624619,-31.649068434418695,0.1170045106112957
6300,0.8701336432306799,-31.62720612606713,0.12568114772439004
6400,0.87070091423596,-31.541451045155252,0.12270842585712671
6500,0.8701581314376904,-31.483473686902645,0.12750388540327548
6600,0.8710659898477158,-31.4725460742827,0.12435249969363213
6700,0.8720997679814385,-31.367389457039685,0.11280709207057953
6800,0.8723897911832946,-31.366085664556536,0.11834744285792112
6900,0.8721149658876469,-31.38394458589845,0.11052493199706077
7000,0.8716608594657376,-31.399902867100607,0.10847182095050811
7100,0.8713331397037467,-31.329731068065648,0.1311079705879092
7200,0.8716981132075472,-31.273960691967364,0.12630372934043407
7300,0.8724423160644319,-31.232035763348758,0.11650813538581133
7400,0.8731494920174165,-31.22360593461978,0.12795040644705297
7500,0.8733865119651921,-31.227703462193425,0.12698621176183222
7600,0.8732230925442414,-31.23360097642003,0.12468623846769333
7700,0.8742028985507246,-31.22995266167579,0.11525708962231875
7800,0.8744563641635257,-31.2285777882855,0.12011076740920544
7900,0.8738033072236727,-31.230039759771458,0.11941788751631975
8000,0.8747641851690611,-31.233255376090327,0.11627823758870363
8100,0.8748368382886149,-31.18203173659111,0.12595384433865547
8200,0.8748911465892598,-31.116746897853847,0.11671516340225935
8300,0.8740203193033381,-31.11627769033433,0.1296705962717533
8400,0.8741471911743359,-31.06562455808183,0.12523857925087215
8500,0.8736566947429567,-31.03835205878375,0.12903412461280822
8600,0.8737835875090777,-30.977382597392722,0.11740045502781868
8700,0.8739471391228579,-30.9751761224165,0.12505300033837558
8800,0.8746550472040668,-30.97222445707409,0.12394203569740057
8900,0.8748548199767712,-30.894478041298093,0.12221706084907055
9000,0.8748184722625617,-30.860050149426044,0.13143903393298387
9100,0.8753993610223643,-30.83303083558076,0.12102280385792255
9200,0.8753084627667296,-30.833714769191747,0.12327511601150036
9300,0.8749455337690631,-30.811973400888952,0.11513136781752109
9400,0.8745280278826605,-30.805486020319133,0.12945018287748097
9500,0.8746550472040668,-30.79578875311084,0.12322266589850188
9600,0.8745280278826605,-30.63844037378633,0.12105323992669582
9700,0.8745280278826605,-30.625935364105448,0.1168502589315176
9800,0.8748548199767712,-30.612789480449536,0.12100802455097437
9900,0.8746550472040668,-30.618280636854983,0.11549513649195432
10000,0.8747641851690611,-30.618771795168826,0.13137433521449565
10100,0.8752176436448056,-30.625051330091207,0.12357332691550255
10200,0.8754716981132076,-30.629987248274873,0.1310823554545641
10300,0.8760882182240278,-30.598174262670508,0.12858401045203208
10400,0.8762871646120377,-30.516057499334014,0.12303871221840382
10500,0.8764501160092807,-30.520799984543395,0.12863437546417117
10600,0.8763230390024649,-30.501485861799893,0.12630774669349193
10700,0.8764501160092807,-30.510716772202493,0.1258215057849884
10800,0.8759970993473531,-30.449963867423826,0.12201238960027695
10900,0.8763784097504352,-30.453109622139515,0.11815851271152496
11000,0.8761241659413983,-30.368782709071954,0.12290757700800896
11100,0.8764697343591232,-30.378883105281098,0.1242033015936613
11200,0.876505586997533,-30.38632293996986,0.12935433648526667
11300,0.8763425253991292,-30.392311700156945,0.12194972358644009
11400,0.8768315682576527,-30.394888719698606,0.12174880307167768
11500,0.8763230390024649,-30.40375880631419,0.11665313795208931
11600,0.8760882182240278,-30.40757065394922,0.11406118966639042
11700,0.8760522496371553,-30.41382687518304,0.11595318164676428
11800,0.8760522496371553,-30.417745252621394,0.11745910003781318
11900,0.8757980266976204,-30.42156694500433,0.1174034082889557
12000,0.875,-30.425740198976385,0.11152267146855593
12100,0.8751269035532995,-30.36915560819375,0.1237986108288169
12200,0.8750906716959234,-30.32951035760496,0.11655553806573153
12300,0.8754716981132076,-30.335669682223745,0.12214220531284808
12400,0.8752176436448056,-30.344815795100832,0.11702978305518627
12500,0.8754355400696864,-30.348062156296997,0.12013953827321529
12600,0.875598780664828,-30.340588303946898,0.13176738165318966
12700,0.8755626542761725,-30.33457220451426,0.12241925191134215
12800,0.8757619738751814,-30.299289275230723,0.1281466019898653
12900,0.875598780664828,-30.29848378832723,0.11671293891966343
13000,0.8756348860832971,-30.298974739418902,0.1251332600042224
13100,0.8751814223512336,-30.30550986112796,0.12825691059231759
13200,0.8758890985629264,-30.2874481001311,0.12211600665003061
13300,0.875507835171213,-30.29027124248598,0.1227771257981658
13400,0.8757980266976204,-30.296752083875454,0.13312084101140498
13500,0.8757980266976204,-30.30327602294039,0.11868202358484269
13600,0.8760522496371553,-30.3059094911971,0.11533152885735035
13700,0.8759251197213757,-30.249581388152976,0.11469087533652783
13800,0.8758890985629264,-30.2391436359925,0.12466261997818946
13900,0.876251269403743,-30.23611314376904,0.1277728656679392
14000,0.8757980266976204,-30.24243516792864,0.1288893176615238
14100,0.8757980266976204,-30.25023025837542,0.12944551672786475
14200,0.8754355400696864,-30.255410008272648,0.12612858440726996
14300,0.8757619738751814,-30.201239568752747,0.1218689726665616
14400,0.875507835171213,-30.20546888625553,0.11970336444675922
14500,0.8757619738751814,-30.2084162633994,0.11500691540539265
14600,0.8756898054022655,-30.215270723326842,0.11313186958432198
14700,0.8758169934640523,-30.21811295180935,0.11542214881628751
14800,0.8758169934640523,-30.224084538999897,0.1190337997302413
14900,0.8765969802555168,-30.231113855825175,0.12494821518659592
15000,0.876397966594045,-30.23297123066738,0.11796946881338954
15100,0.876505586997533,-30.238277933691545,0.12431834418326616
15200,0.8769230769230769,-30.228321387870572,0.11897196374833584
15300,0.8769587928032502,-30.232811577530395,0.11422353330999613
15400,0.8775036284470247,-30.238237431627162,0.12139234162867069
15500,0.8775954697255699,-30.242323127172902,0.12792448248714208
15600,0.8773968622893666,-30.2489234924353,0.12080480594187976
15700,0.877177700348432,-30.250280184547996,0.12450878147035838
15800,0.8771063335270192,-30.255325904042916,0.11891374062746764
15900,0.8770146653114563,-30.23858665236758,0.11179206043481826
