label,param,value,step,f1,logp,acc
thinning=1,thinning,1.0,7200,0.8714553044479632,-32.04885379852596,0.17203125
thinning=1,thinning,1.0,7300,0.8723557346380775,-32.040939760732826,0.1828125
thinning=1,thinning,1.0,7400,0.8719424460431655,-32.043357543273096,0.1775
thinning=1,thinning,1.0,7500,0.8719055843408176,-32.054436684318176,0.1875
thinning=1,thinning,1.0,7600,0.8716177317213587,-32.02565178021541,0.18671875
thinning=1,thinning,1.0,7700,0.8719573671323635,-32.02353344146901,0.16921875
thinning=1,thinning,1.0,7800,0.8722822174226061,-32.03401350590134,0.1865625
thinning=1,thinning,1.0,7900,0.8721566369133315,-32.01833316874209,0.186875
thinning=1,thinning,1.0,8000,0.8722302158273382,-32.02425624306416,0.18625
thinning=1,thinning,1.0,8100,0.8721934369602763,-32.02248242970211,0.188125
thinning=1,thinning,1.0,8200,0.8721047331319235,-32.03289912896079,0.19
thinning=1,thinning,1.0,8300,0.8724812895797351,-32.03644473056988,0.174375
thinning=1,thinning,1.0,8400,0.8726801899007337,-32.03569899345632,0.1925
thinning=1,thinning,1.0,8500,0.8721934369602763,-32.00468478801747,0.19703125
thinning=1,thinning,1.0,8600,0.8718538760247375,-31.977418128323524,0.1896875
thinning=1,thinning,1.0,8700,0.8723557346380775,-31.96018052386647,0.1815625
thinning=1,thinning,1.0,8800,0.8729313570297884,-31.96070250151223,0.18359375
thinning=1,thinning,1.0,8900,0.8723557346380775,-31.959894865989522,0.19359375
thinning=1,thinning,1.0,9000,0.8730044585071193,-31.950899722458118,0.1775
thinning=1,thinning,1.0,9100,0.872554660529344,-31.888490405197402,0.1596875
thinning=1,thinning,1.0,9200,0.8728423475258918,-31.893137003543664,0.185625
thinning=1,thinning,1.0,9300,0.8729679182851389,-31.88852348648884,0.17734375
thinning=1,thinning,1.0,9400,0.872894774722902,-31.879151732020347,0.183125
thinning=1,thinning,1.0,9500,0.8727325079182263,-31.889639082292724,0.1825
thinning=1,thinning,1.0,9600,0.872769142199194,-31.89280120352143,0.20625
thinning=1,thinning,1.0,9700,0.8730569948186528,-31.88012983076606,0.184375
thinning=1,thinning,1.0,9800,0.8730569948186528,-31.856368148140806,0.18
thinning=1,thinning,1.0,9900,0.872894774722902,-31.848488501743795,0.1740625
thinning=1,thinning,1.0,10000,0.8726068806679143,-31.833337686914142,0.19125
thinning=1,thinning,1.0,10100,0.8725334869652888,-31.835358568162114,0.19640625
thinning=1,thinning,1.0,10200,0.8721198156682027,-31.803967821776254,0.1940625
thinning=1,thinning,1.0,10300,0.8725334869652888,-31.75995381237085,0.17765625
thinning=1,thinning,1.0,10400,0.8726958525345622,-31.76258555935187,0.198125
thinning=1,thinning,1.0,10500,0.8728581713462923,-31.76600593330594,0.1725
thinning=1,thinning,1.0,10600,0.8725334869652888,-31.75999044610719,0.2078125
thinning=1,thinning,1.0,10700,0.8728581713462923,-31.74525496373074,0.2040625
thinning=1,thinning,1.0,10800,0.8730204434206738,-31.752286489097315,0.20921875
thinning=1,thinning,1.0,10900,0.8730569948186528,-31.753278477753838,0.1859375
thinning=1,thinning,1.0,11000,0.8732191682256439,-31.714982881868117,0.18984375
thinning=1,thinning,1.0,11100,0.8732191682256439,-31.709478146217002,0.19453125
thinning=1,thinning,1.0,11200,0.8730935251798562,-31.67600582534881,0.19421875
thinning=1,thinning,1.0,11300,0.8729679182851389,-31.677601900694775,0.185
thinning=1,thinning,1.0,11400,0.8726801899007337,-31.679704915450994,0.19734375
thinning=1,thinning,1.0,11500,0.8730044585071193,-31.673104698001875,0.18765625
thinning=1,thinning,1.0,11600,0.8732921041277146,-31.676865100932226,0.18296875
thinning=1,thinning,1.0,11700,0.8730935251798562,-31.66991833291121,0.17703125
thinning=1,thinning,1.0,11800,0.8730935251798562,-31.670724161164735,0.19828125
thinning=1,thinning,1.0,11900,0.8725179856115108,-31.672553571880815,0.185625
thinning=1,thinning,1.0,12000,0.8723557346380775,-31.678019768152577,0.18578125
thinning=1,thinning,1.0,12100,0.8730044585071193,-31.68250030156314,0.18796875
thinning=1,thinning,1.0,12200,0.8722302158273382,-31.680690985143592,0.20890625
thinning=1,thinning,1.0,12300,0.8722669735327964,-31.679460825732534,0.20046875
thinning=1,thinning,1.0,12400,0.8723924615163285,-31.680512645848136,0.19046875
thinning=1,thinning,1.0,12500,0.872554660529344,-31.679539515599235,0.18609375
thinning=1,thinning,1.0,12600,0.872554660529344,-31.678442842655897,0.184375
thinning=1,thinning,1.0,12700,0.8723924615163285,-31.663452314894464,0.2
thinning=1,thinning,1.0,12800,0.8726801899007337,-31.651486992480276,0.20125
thinning=1,thinning,1.0,12900,0.8723924615163285,-31.640038986526413,0.1953125
thinning=1,thinning,1.0,13000,0.8723924615163285,-31.64086386594571,0.1915625
thinning=1,thinning,1.0,13100,0.8724291672659283,-31.64297164633428,0.19609375
thinning=1,thinning,1.0,13200,0.8725913143514524,-31.62522596663455,0.19390625
thinning=1,thinning,1.0,13300,0.8724658519051043,-31.624064712244977,0.18953125
thinning=1,thinning,1.0,13400,0.8722669735327964,-31.626569889536675,0.194375
thinning=1,thinning,1.0,13500,0.8723924615163285,-31.562541686806178,0.19421875
thinning=1,thinning,1.0,13600,0.8721047331319235,-31.555659990595014,0.18453125
thinning=1,thinning,1.0,13700,0.8724291672659283,-31.545533401535884,0.17859375
thinning=1,thinning,1.0,13800,0.8723037100949094,-31.489701061695143,0.1778125
thinning=1,thinning,1.0,13900,0.8721782890007189,-31.49022625238887,0.18515625
thinning=1,thinning,1.0,14000,0.871927554980595,-31.469486846996347,0.18671875
thinning=1,thinning,1.0,14100,0.8720161058383664,-31.472257528688207,0.15671875
thinning=1,thinning,1.0,14200,0.8718907260963336,-31.472881459374257,0.1834375
thinning=1,thinning,1.0,14300,0.8720896809427997,-31.478353893209032,0.1790625
thinning=1,thinning,1.0,14400,0.8725391579249893,-31.48451050142216,0.1971875
thinning=1,thinning,1.0,14500,0.872826555539589,-31.485532237192214,0.1715625
thinning=1,thinning,1.0,14600,0.872826555539589,-31.483115448095848,0.20640625
thinning=1,thinning,1.0,14700,0.8725757793420486,-31.485652606349404,0.19453125
thinning=1,thinning,1.0,14800,0.8728630943829909,-31.490477723139705,0.18890625
thinning=1,thinning,1.0,14900,0.8728996122361051,-31.493762737553936,0.18953125
thinning=1,thinning,1.0,15000,0.8730614589316484,-31.491032034399662,0.1803125
thinning=1,thinning,1.0,15100,0.873097904105656,-31.471436089422397,0.17609375
thinning=1,thinning,1.0,15200,0.8730614589316484,-31.477104353528404,0.166875
thinning=1,thinning,1.0,15300,0.8730249928181557,-31.447258290546742,0.185625
thinning=1,thinning,1.0,15400,0.8728996122361051,-31.424629804700206,0.17703125
thinning=1,thinning,1.0,15500,0.8721264367816092,-31.400346685506257,0.19140625
thinning=1,thinning,1.0,15600,0.8720896809427997,-31.402918232068604,0.17984375
thinning=1,thinning,1.0,15700,0.8719643626957896,-31.406995712609806,0.176875
thinning=1,thinning,1.0,15800,0.8719643626957896,-31.407473531179022,0.18375
thinning=1,thinning,1.0,15900,0.8719643626957896,-31.392421195284946,0.18015625
thinning=5,thinning,5.0,2000,0.8423631123919308,-44.82875937680916,0.1831271864067966
thinning=5,thinning,5.0,2100,0.8632245074068747,-38.220548470291384,0.17328125
thinning=5,thinning,5.0,2200,0.864389681510304,-36.764357287293464,0.19453125
thinning=5,thinning,5.0,2300,0.8642117376294591,-35.87568748507179,0.180625
thinning=5,thinning,5.0,2400,0.8671368936231467,-34.85083518525569,0.1925
thinning=5,thinning,5.0,2500,0.8665995107209671,-34.407556363080914,0.1878125
thinning=5,thinning,5.0,2600,0.8678325688073395,-34.15368231069263,0.19546875
thinning=5,thinning,5.0,2700,0.8688406838097974,-33.94672510272503,0.19140625
thinning=5,thinning,5.0,2800,0.8692904337833955,-33.69035307565734,0.18453125
thinning=5,thinning,5.0,2900,0.8674041086050854,-33.65119788672633,0.1890625
thinning=5,thinning,5.0,3000,0.8688665710186514,-33.56821634274241,0.20046875
thinning=5,thinning,5.0,3100,0.8697647733792312,-33.51096073675687,0.18390625
thinning=5,thinning,5.0,3200,0.8694281209688978,-33.24140698616954,0.18671875
thinning=5,thinning,5.0,3300,0.8700516351118761,-33.253666142760395,0.19421875
thinning=5,thinning,5.0,3400,0.8681570650616223,-33.184648389245865,0.20328125
thinning=5,thinning,5.0,3500,0.8690663989674459,-33.156281383772054,0.17421875
thinning=5,thinning,5.0,3600,0.8695153427014626,-33.10840576726056,0.173125
thinning=5,thinning,5.0,3700,0.8698021221680527,-32.988613318930376,0.19546875
thinning=5,thinning,5.0,3800,0.8703012912482067,-32.93953379960422,0.17171875
thinning=5,thinning,5.0,3900,0.8696525983347688,-32.85291821661964,0.171875
thinning=5,thinning,5.0,4000,0.8706253585771658,-32.8675879369644,0.1746875
thinning=5,thinning,5.0,4100,0.8701391878318266,-32.700637571628064,0.18359375
thinning=5,thinning,5.0,4200,0.8701019089995694,-32.68401438718034,0.17703125
thinning=5,thinning,5.0,4300,0.8696525983347688,-32.58697578143478,0.158125
thinning=5,thinning,5.0,4400,0.8700143472022955,-32.45204478751648,0.15578125
thinning=5,thinning,5.0,4500,0.8699397071490095,-32.47389099572847,0.18921875
thinning=5,thinning,5.0,4600,0.8703517587939699,-32.16943006107687,0.1759375
thinning=5,thinning,5.0,4700,0.8697774587221824,-32.125057703777216,0.19375
thinning=5,thinning,5.0,4800,0.869952579393591,-32.020126607077714,0.183125
thinning=5,thinning,5.0,4900,0.8703145196036192,-31.968365134578736,0.19265625
thinning=5,thinning,5.0,5000,0.8699397071490095,-31.89959617890633,0.18828125
thinning=5,thinning,5.0,5100,0.8704767375071798,-31.90911011067322,0.18421875
thinning=5,thinning,5.0,5200,0.8700272870888984,-31.80466361327462,0.19796875
thinning=5,thinning,5.0,5300,0.8701522550991094,-31.715385167727202,0.17046875
thinning=5,thinning,5.0,5400,0.8703012912482067,-31.69363192716782,0.1796875
thinning=5,thinning,5.0,5500,0.8699770378874856,-31.654080926483722,0.15125
thinning=5,thinning,5.0,5600,0.8699397071490095,-31.649768107890942,0.1509375
thinning=5,thinning,5.0,5700,0.8698649813272048,-31.643821611317335,0.16453125
thinning=5,thinning,5.0,5800,0.8701895462377943,-31.65062854739569,0.1565625
thinning=5,thinning,5.0,5900,0.8700272870888984,-31.607761813946727,0.165625
thinning=5,thinning,5.0,6000,0.8701522550991094,-31.593203686313448,0.165625
thinning=5,thinning,5.0,6100,0.8703517587939699,-31.593647540691514,0.1690625
thinning=5,thinning,5.0,6200,0.8703145196036192,-31.589971196223004,0.2003125
thinning=5,thinning,5.0,6300,0.8698275862068966,-31.596672897032285,0.1828125
thinning=5,thinning,5.0,6400,0.8705139247774907,-31.61396694632819,0.16703125
thinning=5,thinning,5.0,6500,0.869902354968409,-31.620929198274336,0.17328125
thinning=5,thinning,5.0,6600,0.8700272870888984,-31.623318133520275,0.1828125
thinning=5,thinning,5.0,6700,0.8703145196036192,-31.628833227248137,0.1796875
thinning=5,thinning,5.0,6800,0.8701019089995694,-31.634340919786773,0.174375
thinning=5,thinning,5.0,6900,0.8709492400344135,-31.644305886331473,0.18453125
thinning=5,thinning,5.0,7000,0.8711990820424556,-31.65532715943168,0.16765625
thinning=5,thinning,5.0,7100,0.8710881424059719,-31.65105094786243,0.17359375
thinning=5,thinning,5.0,7200,0.8708889846330604,-31.63167896861791,0.15375
thinning=5,thinning,5.0,7300,0.8707268026429187,-31.61956801163559,0.1778125
thinning=5,thinning,5.0,7400,0.8705139247774907,-31.603091665785676,0.17390625
thinning=5,thinning,5.0,7500,0.8704395288710141,-31.601024820261042,0.18828125
thinning=5,thinning,5.0,7600,0.8705139247774907,-31.60725020438683,0.1971875
thinning=5,thinning,5.0,7700,0.8706017521183398,-31.60753689683897,0.17515625
thinning=5,thinning,5.0,7800,0.8708518890963942,-31.600840871250632,0.17265625
thinning=5,thinning,5.0,7900,0.871338311315336,-31.584319090685085,0.18625
thinning=5,thinning,5.0,8000,0.8712132089016511,-31.584891156140444,0.1796875
thinning=5,thinning,5.0,8100,0.8705510907003444,-31.590937375061134,0.15203125
thinning=5,thinning,5.0,8200,0.8703145196036192,-31.552634289210655,0.15296875
thinning=5,thinning,5.0,8300,0.8705510907003444,-31.55900874455615,0.1884375
thinning=5,thinning,5.0,8400,0.8703012912482067,-31.568206376254693,0.18421875
thinning=5,thinning,5.0,8500,0.8699770378874856,-31.576345528685167,0.180625
thinning=5,thinning,5.0,8600,0.870264064293915,-31.586194063890254,0.1959375
thinning=5,thinning,5.0,8700,0.8699770378874856,-31.591463912296053,0.17984375
thinning=5,thinning,5.0,8800,0.8699770378874856,-31.595148582060357,0.18375
thinning=5,thinning,5.0,8900,0.8698522026115655,-31.600853020691655,0.18046875
thinning=5,thinning,5.0,9000,0.8695277737907278,-31.604482180784633,0.18578125
thinning=5,thinning,5.0,9100,0.8698148413951485,-31.61635434817315,0.18390625
thinning=5,thinning,5.0,9200,0.8696900114810563,-31.596456071623102,0.18203125
thinning=5,thinning,5.0,9300,0.8703756811012332,-31.582412528163236,0.1725
thinning=5,thinning,5.0,9400,0.8706253585771658,-31.540904380298826,0.16421875
thinning=5,thinning,5.0,9500,0.8703384968445209,-31.470589153749735,0.17234375
thinning=5,thinning,5.0,9600,0.8704633481566489,-31.46822818034749,0.17078125
thinning=5,thinning,5.0,9700,0.8704633481566489,-31.467894365662723,0.15375
thinning=5,thinning,5.0,9800,0.8709122203098106,-31.452471859823046,0.154375
thinning=5,thinning,5.0,9900,0.8708243727598566,-31.438205595544385,0.16421875
thinning=5,thinning,5.0,10000,0.870500501936039,-31.433314479101323,0.18609375
thinning=5,thinning,5.0,10100,0.8707873225297577,-31.43294716860919,0.16875
thinning=5,thinning,5.0,10200,0.8708614017486026,-31.43447512909251,0.18953125
thinning=5,thinning,5.0,10300,0.871471557529732,-31.436070798922003,0.17328125
thinning=5,thinning,5.0,10400,0.8711849835219946,-31.42838208947186,0.19234375
thinning=5,thinning,5.0,10500,0.8708614017486026,-31.356038658080127,0.18140625
thinning=5,thinning,5.0,10600,0.8710601719197708,-31.36123892861652,0.1809375
thinning=5,thinning,5.0,10700,0.870898409514257,-31.347281277737444,0.1796875
thinning=5,thinning,5.0,10800,0.870898409514257,-31.33294774541535,0.195
thinning=5,thinning,5.0,10900,0.8706995412844036,-31.33728080590049,0.2015625
thinning=5,thinning,5.0,11000,0.8707366007451992,-31.31772509703917,0.20453125
thinning=5,thinning,5.0,11100,0.8705747455926616,-31.235754251752557,0.17546875
thinning=5,thinning,5.0,11200,0.8701261467889908,-31.242291166035088,0.1790625
thinning=5,thinning,5.0,11300,0.8700889016346429,-31.229377533980017,0.19328125
thinning=5,thinning,5.0,11400,0.8702508960573476,-31.230409068355286,0.20421875
thinning=5,thinning,5.0,11500,0.8700889016346429,-31.190803169069564,0.2025
thinning=5,thinning,5.0,11600,0.8699641577060931,-31.171038358401315,0.1896875
thinning=5,thinning,5.0,11700,0.8705747455926616,-31.147890824522488,0.1821875
thinning=5,thinning,5.0,11800,0.8708243727598566,-31.15343859864649,0.1934375
thinning=5,thinning,5.0,11900,0.8706624605678234,-31.15426114974136,0.18671875
thinning=5,thinning,5.0,12000,0.8707873225297577,-31.157704531052556,0.20953125
thinning=5,thinning,5.0,12100,0.8706253585771658,-31.163879676546458,0.18828125
thinning=5,thinning,5.0,12200,0.8706624605678234,-31.164694641946486,0.20640625
thinning=5,thinning,5.0,12300,0.8707873225297577,-31.169791455446884,0.196875
thinning=5,thinning,5.0,12400,0.8706253585771658,-31.169896254257196,0.20265625
thinning=5,thinning,5.0,12500,0.8712871287128713,-31.15528510900259,0.19046875
thinning=5,thinning,5.0,12600,0.8711621233859398,-31.158176133374827,0.19390625
thinning=5,thinning,5.0,12700,0.871037153923397,-31.163450451028865,0.19171875
thinning=5,thinning,5.0,12800,0.871037153923397,-31.170145316792293,0.19859375
thinning=5,thinning,5.0,12900,0.8709122203098106,-31.17465816124463,0.18671875
thinning=5,thinning,5.0,13000,0.871037153923397,-31.178554155912508,0.185
thinning=5,thinning,5.0,13100,0.8711621233859398,-31.16893251884571,0.1859375
thinning=5,thinning,5.0,13200,0.8713240568067709,-31.175428973213513,0.18453125
thinning=5,thinning,5.0,13300,0.8713240568067709,-31.181493596532693,0.18734375
thinning=5,thinning,5.0,13400,0.8713240568067709,-31.186837861119507,0.18234375
thinning=5,thinning,5.0,13500,0.871037153923397,-31.18470493331519,0.171875
thinning=5,thinning,5.0,13600,0.8714121699196326,-31.19017652027152,0.1709375
thinning=5,thinning,5.0,13700,0.8710511200459506,-31.191915935499814,0.19140625
thinning=5,thinning,5.0,13800,0.8710881424059719,-31.18265188455957,0.1925
thinning=5,thinning,5.0,13900,0.8712501794172528,-31.13605011180553,0.1903125
thinning=5,thinning,5.0,14000,0.8712501794172528,-31.140182271066134,0.19671875
thinning=5,thinning,5.0,14100,0.8712871287128713,-31.141136431447975,0.1775
thinning=5,thinning,5.0,14200,0.8711251435132032,-31.146157219485183,0.185625
thinning=5,thinning,5.0,14300,0.8711251435132032,-31.11072767217179,0.195625
thinning=5,thinning,5.0,14400,0.8710001434926101,-31.106496443347627,0.189375
thinning=5,thinning,5.0,14500,0.8715741139331324,-31.108470653093924,0.1840625
thinning=5,thinning,5.0,14600,0.8714121699196326,-31.103055435498817,0.1565625
thinning=5,thinning,5.0,14700,0.8711251435132032,-31.108362273675596,0.1953125
thinning=5,thinning,5.0,14800,0.8711251435132032,-31.10311734403796,0.20125
thinning=5,thinning,5.0,14900,0.8712501794172528,-31.107935512669304,0.20125
thinning=5,thinning,5.0,15000,0.8713752512202124,-31.11227844533952,0.180625
thinning=5,thinning,5.0,15100,0.8713752512202124,-31.112341124884882,0.185625
thinning=5,thinning,5.0,15200,0.8716623600344531,-31.115458921649633,0.1696875
thinning=5,thinning,5.0,15300,0.8719862227324914,-31.116851998051246,0.18890625
thinning=5,thinning,5.0,15400,0.8721113822305153,-31.09638750706245,0.1928125
thinning=5,thinning,5.0,15500,0.8721113822305153,-31.102448350517392,0.20328125
thinning=5,thinning,5.0,15600,0.8721480843736548,-31.101416239609698,0.1940625
thinning=5,thinning,5.0,15700,0.8721480843736548,-31.10640535471873,0.19125
thinning=5,thinning,5.0,15800,0.8719494688486936,-31.10101622043881,0.18703125
thinning=5,thinning,5.0,15900,0.8719494688486936,-31.101680289821424,0.17125
thinning=10,thinning,10.0,2000,0.8403409911862447,-47.060765547247414,0.18888212143928035
thinning=10,thinning,10.0,2100,0.858048710188788,-38.27224229100638,0.20859375
thinning=10,thinning,10.0,2200,0.8625483732263151,-36.06602303063404,0.19421875
thinning=10,thinning,10.0,2300,0.8669922436081586,-35.772632074606065,0.20796875
thinning=10,thinning,10.0,2400,0.8637864217023109,-34.980943446188874,0.18640625
thinning=10,thinning,10.0,2500,0.866704969836254,-34.76790071758906,0.171875
thinning=10,thinning,10.0,2600,0.8675772825305536,-33.86713656179457,0.18875
thinning=10,thinning,10.0,2700,0.8672133505970364,-33.75565498505043,0.19046875
thinning=10,thinning,10.0,2800,0.8670886075949367,-33.3664609065067,0.1846875
thinning=10,thinning,10.0,2900,0.8658220558594875,-33.24133127783472,0.17328125
thinning=10,thinning,10.0,3000,0.8667912056329933,-33.12174926808942,0.1840625
thinning=10,thinning,10.0,3100,0.8679787386869703,-33.005399417071374,0.1853125
thinning=10,thinning,10.0,3200,0.867816091954023,-32.93856858197222,0.1990625
thinning=10,thinning,10.0,3300,0.8682548794489093,-32.80956121078148,0.168125
thinning=10,thinning,10.0,3400,0.8679299454493253,-32.782957548093805,0.166875
thinning=10,thinning,10.0,3500,0.8686288585786073,-32.739693779488626,0.191875
thinning=10,thinning,10.0,3600,0.8688783570300158,-32.730578079203084,0.1953125
thinning=10,thinning,10.0,3700,0.8695652173913043,-32.585752320667794,0.19984375
thinning=10,thinning,10.0,3800,0.8692782321710432,-32.43745103540299,0.19859375
thinning=10,thinning,10.0,3900,0.8691910499139415,-32.37610457976033,0.2046875
thinning=10,thinning,10.0,4000,0.8703012912482067,-32.320282819515064,0.170625
thinning=10,thinning,10.0,4100,0.8703889766039903,-32.311584450280606,0.19421875
thinning=10,thinning,10.0,4200,0.8703145196036192,-32.27335817276624,0.18953125
thinning=10,thinning,10.0,4300,0.8708010335917312,-32.26194929381141,0.18234375
thinning=10,thinning,10.0,4400,0.8704767375071798,-32.15233573408077,0.1853125
thinning=10,thinning,10.0,4500,0.8710881424059719,-32.13960565917323,0.17890625
thinning=10,thinning,10.0,4600,0.8712132089016511,-32.0627690643873,0.19671875
thinning=10,thinning,10.0,4700,0.8713240568067709,-32.06985653607911,0.175
thinning=10,thinning,10.0,4800,0.8714859437751004,-32.08943977253677,0.17765625
thinning=10,thinning,10.0,4900,0.8718610991533936,-32.095555848191935,0.1709375
thinning=10,thinning,10.0,5000,0.8714121699196326,-32.10031198467621,0.18265625
thinning=10,thinning,10.0,5100,0.8714490674318508,-32.094311747732775,0.19921875
thinning=10,thinning,10.0,5200,0.8717728055077453,-32.06929328068036,0.18640625
thinning=10,thinning,10.0,5300,0.8719126938541069,-32.0555359651858,0.2015625
thinning=10,thinning,10.0,5400,0.8717506821772225,-32.05050513818249,0.195
thinning=10,thinning,10.0,5500,0.8719862227324914,-32.036481723280176,0.19015625
thinning=10,thinning,10.0,5600,0.8719494688486936,-31.96225154658425,0.16609375
thinning=10,thinning,10.0,5700,0.8715741139331324,-31.961463381881725,0.1615625
thinning=10,thinning,10.0,5800,0.8710881424059719,-31.956851563737043,0.176875
thinning=10,thinning,10.0,5900,0.8715003589375449,-31.88583636804592,0.1690625
thinning=10,thinning,10.0,6000,0.871699196326062,-31.856614155145582,0.179375
thinning=10,thinning,10.0,6100,0.8716623600344531,-31.84009536822087,0.18703125
thinning=10,thinning,10.0,6200,0.870676044208411,-31.8575440733557,0.204375
thinning=10,thinning,10.0,6300,0.8708751793400287,-31.864839342425803,0.17625
thinning=10,thinning,10.0,6400,0.8717360114777618,-31.829752055834312,0.17328125
thinning=10,thinning,10.0,6500,0.8715741139331324,-31.843950204726255,0.18671875
thinning=10,thinning,10.0,6600,0.8713752512202124,-31.851111271265363,0.19046875
thinning=10,thinning,10.0,6700,0.8710511200459506,-31.838878560798594,0.19453125
thinning=10,thinning,10.0,6800,0.8720011492601638,-31.83272132130065,0.19078125
thinning=10,thinning,10.0,6900,0.8709770114942529,-31.839221897209093,0.1953125
thinning=10,thinning,10.0,7000,0.8715003589375449,-31.829430189690235,0.1759375
thinning=10,thinning,10.0,7100,0.8714121699196326,-31.843682993156364,0.18046875
thinning=10,thinning,10.0,7200,0.8712132089016511,-31.811835175820864,0.20109375
thinning=10,thinning,10.0,7300,0.8712132089016511,-31.820382453821182,0.18296875
thinning=10,thinning,10.0,7400,0.8707268026429187,-31.791270029755495,0.1734375
thinning=10,thinning,10.0,7500,0.8706017521183398,-31.785596217634748,0.1921875
thinning=10,thinning,10.0,7600,0.871551724137931,-31.781636599333265,0.1840625
thinning=10,thinning,10.0,7700,0.8715886239586326,-31.754076989828647,0.18984375
thinning=10,thinning,10.0,7800,0.871264367816092,-31.735042807162706,0.18359375
thinning=10,thinning,10.0,7900,0.8714634496625018,-31.733317460706477,0.1721875
thinning=10,thinning,10.0,8000,0.8725602755453502,-31.715842866629075,0.19984375
thinning=10,thinning,10.0,8100,0.8724350695939159,-31.721813182450664,0.1834375
thinning=10,thinning,10.0,8200,0.8715741139331324,-31.713999014582043,0.165625
