step,f1,logp,acc
2000,0.7040452735275624,-154.3788977108939,0.19559751374312845
2100,0.7181798669242326,-125.42317294857422,0.21984375
2200,0.7262019488167898,-113.6321705433392,0.19671875
2300,0.7265869166936092,-105.58905901607679,0.19703125
2400,0.7288774082445377,-103.13507236946919,0.1959375
2500,0.7276051188299817,-100.13363489311234,0.1753125
2600,0.7334261540109243,-98.27853929308722,0.19140625
2700,0.7367970921530896,-95.13320116949957,0.2159375
2800,0.7406059308425222,-93.51817928936322,0.195625
2900,0.7428265524625267,-92.51185657822228,0.19921875
3000,0.7404629232747535,-91.67014767575182,0.19140625
3100,0.741613974922302,-91.26275891027635,0.19875
3200,0.7422945205479452,-88.50021599152561,0.19234375
3300,0.7434936275034808,-86.89825811613551,0.1765625
3400,0.74455997427377,-86.30923946742982,0.2071875
3500,0.7434521253756977,-86.29217013477029,0.17921875
3600,0.7430167597765364,-86.02850465702883,0.2009375
3700,0.7426423200859291,-85.64142219439682,0.185625
3800,0.7412828239345673,-85.18041090314117,0.1909375
3900,0.7405492730210016,-84.71860671623826,0.20375
4000,0.7412994289408469,-84.37179507909859,0.19359375
4100,0.7400301789178703,-83.81790593447727,0.20765625
4200,0.7392383212860071,-82.60211763866411,0.19828125
4300,0.7399417538561105,-81.00348071655304,0.1975
4400,0.7382854675016195,-80.52737824490198,0.19703125
4500,0.7389332757503779,-80.37665575011977,0.19453125
4600,0.7388438681793625,-79.72004513322965,0.1934375
4700,0.7397970200820557,-79.67279177467206,0.19921875
4800,0.7392618173969351,-79.20973895709749,0.185625
4900,0.7384116693679093,-78.81713933074911,0.204375
5000,0.7380129589632829,-78.8251499254051,0.1903125
5100,0.7379898520997517,-78.64601485599336,0.20703125
5200,0.7397645025386195,-78.45563564557897,0.195
5300,0.740876700496653,-78.47871669900734,0.17671875
5400,0.7394594594594595,-78.50306311012646,0.183125
5500,0.7391868512110726,-78.17949958905552,0.20015625
5600,0.7391868512110726,-78.13358302545535,0.18578125
5700,0.7396756756756757,-78.15678050758437,0.21140625
5800,0.7397970200820557,-78.11297740986528,0.22265625
5900,0.7400928625418421,-77.64416043075863,0.2003125
6000,0.740276577355229,-77.66905594741226,0.1903125
6100,0.7408207343412527,-77.68044958666873,0.19984375
6200,0.7412044031944744,-77.56129030638454,0.18375
6300,0.7407647440051847,-77.51761877506607,0.1953125
6400,0.7407967181258771,-76.79697343220239,0.19015625
6500,0.7402611416855509,-76.73703047321543,0.20046875
6600,0.740565020487384,-76.27368979155695,0.20265625
6700,0.7417546885104548,-75.44100705954352,0.21
6800,0.7411637931034483,-75.46083238324204,0.19328125
6900,0.7403576815341522,-75.10049235130569,0.2046875
7000,0.740948275862069,-75.03198007005362,0.21390625
7100,0.7406768700150894,-74.73267204143517,0.19
7200,0.7414833980163864,-74.71827166688254,0.18984375
7300,0.7413235611123087,-74.6612264019166,0.201875
7400,0.7418659771600948,-74.64096071708504,0.2090625
7500,0.740812587563315,-74.65852802374111,0.21671875
7600,0.7411156579797544,-73.9478935469887,0.2159375
7700,0.7409002799913849,-73.9650783517049,0.21609375
7800,0.7409002799913849,-73.14184280268087,0.1965625
7900,0.7405731523378583,-73.14327996062282,0.19796875
8000,0.7403338718362951,-73.1242156690057,0.20125
8100,0.7400624798017882,-73.13623937520471,0.2040625
