step,f1,logp,acc
2000,0.847027972027972,-42.940318853036004,0.1780203648175912
2100,0.8643745427944404,-37.30829883648873,0.17296875
2200,0.8692476260043828,-35.181155537109305,0.165625
2300,0.8680514921006437,-34.80395267637182,0.1759375
2400,0.8688165766817452,-34.04361927828124,0.17734375
2500,0.8700350467289719,-33.5765818237107,0.169375
2600,0.8708971553610503,-33.11346378294048,0.1796875
2700,0.8680900848201228,-32.88031634935726,0.17640625
2800,0.8673960612691466,-32.86415347069965,0.155625
2900,0.8677867056245434,-32.61718443444197,0.18234375
3000,0.8673394763785286,-32.5518916953601,0.16421875
3100,0.868255592922942,-32.44323532879275,0.16875
3200,0.8686248721321058,-32.07744986665408,0.18796875
3300,0.8667544244551704,-32.07430304052869,0.18828125
3400,0.8671532846715329,-31.929224865560265,0.17015625
3500,0.8670368205727644,-31.88310215196318,0.17125
3600,0.8687399620382538,-31.74849780041629,0.18609375
3700,0.8686131386861314,-31.708860597130972,0.18546875
3800,0.8683097564532595,-31.708568324450525,0.15140625
3900,0.8688668224299065,-31.70446310402122,0.18625
4000,0.8681944241716538,-31.722361110689285,0.17890625
4100,0.8688165766817452,-31.70824001109877,0.1884375
4200,0.8686898161657426,-31.64571403107442,0.17703125
4300,0.8691084196702175,-31.60497168006572,0.1865625
4400,0.868117423689207,-31.559264490332012,0.175
4500,0.8684979544126242,-31.479606146403214,0.15015625
4600,0.8682442302074204,-31.42162829608977,0.16890625
4700,0.8675719083077822,-31.38038235147092,0.1771875
4800,0.8680403331871986,-31.381415563340497,0.14796875
4900,0.867874890382929,-31.38863635539826,0.16109375
5000,0.8689937198773185,-31.384246336620254,0.1615625
5100,0.869120654396728,-31.363225339290178,0.16015625
5200,0.8691588785046729,-31.26312405311849,0.16890625
5300,0.8685747663551402,-31.26276382873566,0.15640625
5400,0.8693621369143191,-31.262574952513624,0.17375
5500,0.8687281213535589,-31.28456973135637,0.17109375
5600,0.869222918792827,-31.220322050902418,0.17765625
5700,0.8691847746828059,-31.20778514456279,0.18203125
5800,0.8688548504741065,-31.22119041689318,0.16421875
5900,0.8688931019396238,-31.222233255900818,0.16046875
6000,0.8700087438064704,-31.23769542153549,0.15921875
6100,0.8695905580649862,-31.23387668647537,0.16515625
6200,0.8693372177713037,-31.18328464199241,0.1640625
6300,0.8692991403176453,-31.182572228659737,0.1825
6400,0.8694638694638694,-31.189437027578972,0.1796875
6500,0.8694258233751093,-31.191008156659144,0.179375
6600,0.8695905580649862,-31.161130328481963,0.17328125
6700,0.8694258233751093,-31.05069054462328,0.18609375
6800,0.8687545520757466,-31.033340617749094,0.186875
6900,0.8683481557078291,-31.04156993088285,0.15328125
7000,0.8687281213535589,-31.025057369769968,0.17765625
7100,0.8687281213535589,-30.995971775990263,0.18109375
7200,0.8691466083150985,-30.978792868071793,0.169375
7300,0.8690319754708716,-30.976851260184297,0.1615625
7400,0.8695652173913043,-30.97940991795923,0.1615625
7500,0.868766404199475,-30.993142584499935,0.174375
7600,0.8688931019396238,-31.00567963777432,0.176875
7700,0.8693115519253208,-31.014024744269268,0.170625
7800,0.8690198366394399,-30.97676904786087,0.1771875
7900,0.8702245552639254,-30.958260070624945,0.16515625
8000,0.8699708454810495,-30.956092347229372,0.17
8100,0.8700976818778248,-30.95499138472948,0.1803125
8200,0.8696032672112018,-30.938999068487238,0.17984375
8300,0.8698060941828255,-30.947627129013974,0.1809375
8400,0.8699329250510353,-30.957627736531553,0.179375
8500,0.8696412948381452,-30.90139773468716,0.1671875
8600,0.8693877551020408,-30.89874099602747,0.1825
8700,0.8699329250510353,-30.866504825399147,0.17296875
8800,0.8695145064878262,-30.876773951941118,0.16578125
8900,0.8700087438064704,-30.880191616460888,0.1825
9000,0.8696793002915452,-30.88734714579173,0.1896875
9100,0.8700087438064704,-30.891175622456952,0.16375
9200,0.8696793002915452,-30.87506555381575,0.17453125
9300,0.8695905580649862,-30.872175836960444,0.1784375
9400,0.869552543361026,-30.869333238806483,0.171875
9500,0.8691724941724942,-30.87394920076968,0.18125
9600,0.8693372177713037,-30.868771484092427,0.17015625
9700,0.8690077225703046,-30.87834114417573,0.16734375
9800,0.8691343631594287,-30.888199210237637,0.179375
9900,0.8692991403176453,-30.87299998384232,0.191875
10000,0.8688429029437482,-30.860326782272594,0.17296875
