step,f1,logp
2000,0.4643444461055464,-323.36101469965763
2100,0.48597541758588086,-242.14242594855452
2200,0.4930349037408045,-219.73500437209043
2300,0.4936530324400564,-210.74892472975438
2400,0.48953909076608465,-202.34373162725
2500,0.4874801901743265,-195.78794912496073
2600,0.4892772041302621,-183.71683012570116
2700,0.49258254905088533,-172.2050739772978
2800,0.49464085746280595,-170.05807502077704
2900,0.4957538855952572,-169.3796777734199
3000,0.4946236559139785,-167.4235762893418
3100,0.4954275629712819,-166.30184152976094
3200,0.4951830443159923,-162.10993815751323
3300,0.49238660041673343,-160.7042156864462
3400,0.4876950297571176,-160.19535971978516
3500,0.4854055797452024,-158.7131864833538
3600,0.4816075190406741,-154.93812811167916
3700,0.48389707072341803,-153.74824867151509
3800,0.48490718321226794,-150.25560954127778
3900,0.48496605237633367,-150.30311004011327
4000,0.4837510105092967,-150.35348647320214
4100,0.48389707072341803,-150.0773231179399
4200,0.4839546191247974,-147.8776611081284
4300,0.48338466526179286,-147.57163434287853
4400,0.48384477999675274,-144.792670862695
4500,0.4846316474223451,-144.40201654835835
4600,0.4848583523282318,-141.86679377958183
4700,0.48560741583997397,-141.14277182507067
4800,0.4849666829189013,-141.14852531341967
4900,0.4848878778030549,-140.6916139476863
5000,0.48439531859557866,-140.7247405057795
5100,0.48505523066926576,-140.75696078396282
5200,0.4814573845152895,-140.527638233824
5300,0.4813790860302488,-140.53314636587544
5400,0.4799219639083076,-140.44423130460848
5500,0.4805194805194805,-140.46281339170002
5600,0.48118105126541205,-140.0667316418664
5700,0.4820878586480791,-139.80639383673224
5800,0.4825571961706961,-137.5334534504105
5900,0.48337388483373883,-136.8497483754252
6000,0.4823224132338631,-135.09054987880904
6100,0.48394421018488487,-135.06986261599974
6200,0.48511326860841425,-134.87862575474043
6300,0.4865039599159528,-134.11425400396226
6400,0.4862504043998706,-134.13184768991067
6500,0.4855154555753358,-132.18821847404365
6600,0.48682721836107967,-130.5830627979863
6700,0.4862681744749596,-130.17173261823672
6800,0.48643410852713176,-129.75812641413557
6900,0.48781275221953185,-129.7701072147874
7000,0.4888529886914378,-129.79014052971704
7100,0.48739495798319327,-129.31400099172293
7200,0.4873243985144518,-127.99644742905083
7300,0.48739495798319327,-127.41499097876837
7400,0.4869677837137769,-127.35031505179188
7500,0.4882856681208596,-126.86529235489218
7600,0.4889896373056995,-126.45646030343339
7700,0.48972325619032203,-126.22840268225983
7800,0.4903768397218179,-126.10342441900667
7900,0.4892202950235046,-126.03211113892459
8000,0.48920629767894824,-124.44032192788748
8100,0.49016739801722736,-123.59258998110415
8200,0.4907377315567111,-123.18274514126418
8300,0.4917234664070107,-123.1925161304807
8400,0.4904313979889718,-122.72215414547246
8500,0.4895377128953771,-122.73722488844172
8600,0.4885570524265541,-122.6564192405512
8700,0.4894446248782072,-122.6411361485496
8800,0.4904251866277183,-122.44302144051372
8900,0.48991541964866625,-121.67528092031026
9000,0.49016100178890876,-121.688981303193
9100,0.48992197659297787,-121.70217018182959
9200,0.48902617460575515,-121.71536998814398
9300,0.4886936717097771,-121.43515273590744
9400,0.4894377640558986,-119.16790094535665
9500,0.4900081234768481,-118.73573930114442
9600,0.4902534113060429,-118.71945142141695
9700,0.49155295646523717,-118.39739629363437
9800,0.49123376623376624,-118.38545116036138
