step,f1,logp,acc
2000,0.5074316290130797,-264.8136632043013,0.08887743628185907
2100,0.5197467591196865,-234.0694505861116,0.0865625
2200,0.5226039783001808,-225.05073678439527,0.095625
2300,0.5235586331476743,-220.0946863093051,0.0859375
2400,0.5280915800572376,-215.26256980888562,0.089375
2500,0.5310853530031612,-210.66290973667788,0.08046875
2600,0.5325319308790383,-208.35928156969504,0.08953125
2700,0.5335535204924186,-204.30700119129216,0.0859375
2800,0.535219747140277,-198.99342616828255,0.08078125
2900,0.536989603736628,-194.96976613849154,0.08
3000,0.5359082679541339,-190.95416545525106,0.07640625
3100,0.5377999094612947,-187.4718827658814,0.08609375
3200,0.536577992744861,-185.19169426638047,0.06640625
3300,0.5380081607979447,-183.6065571443245,0.0775
3400,0.5372412751170872,-180.6338626272949,0.0846875
3500,0.5366294844739222,-178.56677196048582,0.09453125
3600,0.5387976495404551,-175.9137119316083,0.08578125
3700,0.5414597441685478,-171.81354252934273,0.08265625
3800,0.5415282392026578,-171.03350644632692,0.09390625
3900,0.5428441892096116,-169.3753438467084,0.09078125
4000,0.5418555454820188,-167.92116050268606,0.085625
4100,0.5433142167220042,-164.2812349679458,0.0934375
4200,0.5430383569918453,-161.96772897632422,0.09640625
4300,0.5444931258498262,-160.33368266478413,0.09609375
4400,0.5450695704779189,-159.0873623050549,0.08296875
4500,0.5433333333333333,-158.21256111537272,0.09296875
4600,0.5420390849871232,-157.97044369432214,0.081875
4700,0.5420390849871232,-157.97526298837573,0.095
4800,0.5434716752499242,-157.13806358867163,0.08546875
4900,0.5422087745839637,-155.37953849614902,0.08171875
5000,0.5415972116987422,-154.31436173646654,0.0865625
5100,0.5405733353556803,-153.45092309908708,0.07203125
5200,0.5408442150015184,-153.39567691401854,0.0615625
5300,0.540097205346294,-153.18042391528104,0.08703125
5400,0.5382160765841058,-151.9100477872056,0.06921875
5500,0.5361546658547724,-151.88653961728937,0.08640625
5600,0.5375361656768692,-149.86472324193608,0.09390625
5700,0.5352842554488645,-149.57008675975226,0.0859375
5800,0.5349831958447907,-149.5521328166206,0.08484375
5900,0.5347413529231712,-149.46413228498776,0.08578125
6000,0.5339255628733344,-148.77485675241343,0.07296875
6100,0.5340282035561006,-148.61929470127322,0.0778125
6200,0.5334766584766585,-147.6748004593992,0.08609375
6300,0.5334766584766585,-146.56096117163406,0.0809375
6400,0.5335792223759028,-146.50977612111006,0.0840625
6500,0.5341519570222564,-146.5301148740159,0.07828125
6600,0.5349087003222341,-146.54941621661754,0.07765625
6700,0.5357471617060447,-145.81821768677514,0.088125
6800,0.5352372178719484,-145.83767025228337,0.0796875
6900,0.5341939449823268,-145.8565684299685,0.0703125
7000,0.5345437759655332,-144.96877495494167,0.0778125
7100,0.5340314136125655,-144.97444553600474,0.08234375
7200,0.5333744411900725,-144.95430535863161,0.08234375
7300,0.5332510415059405,-144.96790077493569,0.08546875
7400,0.5325297481069386,-144.40579347821108,0.06671875
7500,0.5322805387830933,-144.06500867887672,0.074375
7600,0.5336017342830598,-144.08211522693256,0.0840625
7700,0.5333539699736883,-143.66387749363014,0.0790625
7800,0.5331059078926965,-143.24236761926147,0.0825
7900,0.5334783284138573,-143.2369856724583,0.08765625
8000,0.5325664542204259,-142.64567774530266,0.0690625
8100,0.5325038880248834,-142.05152282566655,0.07734375
8200,0.5339352428393525,-141.78853310553467,0.09171875
8300,0.5341634241245136,-141.5777385316398,0.083125
8400,0.5334578275754747,-141.59126793051982,0.07890625
8500,0.5344532586716441,-141.60542705493162,0.09140625
8600,0.5336239103362391,-141.43403783032895,0.07484375
8700,0.5346195736735646,-140.99332195469822,0.0696875
8800,0.5344129554655871,-141.00631595598037,0.08546875
8900,0.5343511450381679,-140.31354537896954,0.08640625
9000,0.5344747081712062,-139.90916496410807,0.07546875
9100,0.5352200279894263,-139.80825522349255,0.08125
9200,0.5343701399688958,-139.67717410590933,0.0775
9300,0.5346811819595645,-138.70705982921803,0.06359375
9400,0.5342465753424658,-138.31494602925414,0.08171875
9500,0.5337279950147998,-138.11686150388124,0.07796875
9600,0.5343297524521252,-138.1136417456272,0.0709375
9700,0.5343083864944764,-137.52084326409448,0.06890625
9800,0.5344532586716441,-137.34292316615762,0.07484375
9900,0.5347859922178988,-136.84569962099982,0.0890625
10000,0.5353913314624259,-136.8567377574978,0.070625
10100,0.5354748167784188,-136.86877142616564,0.074375
10200,0.5359762759481816,-136.88091248262882,0.07453125
10300,0.5357700718525461,-135.5053225125087,0.075625
10400,0.5357087044850758,-135.51726236203012,0.06859375
10500,0.5349382523057683,-135.52890928882985,0.07125
10600,0.5355413216684893,-135.3221097012433,0.0640625
10700,0.5349781386633354,-135.24435892568292,0.080625
10800,0.5360824742268041,-135.01480458260238,0.078125
10900,0.5355805243445693,-134.62210443542781,0.0921875
11000,0.5357254290171607,-133.95615857523637,0.089375
11100,0.5351014040561622,-133.68565807870357,0.0753125
11200,0.535435529191383,-133.68881874352525,0.08359375
11300,0.5346875,-132.72920136577926,0.0865625
11400,0.534396497811132,-132.45092206012063,0.07109375
11500,0.5341673182173573,-132.45074396827948,0.0778125
11600,0.5340428862106746,-132.4602074147584,0.08140625
11700,0.532874139010645,-132.47051532856113,0.08015625
11800,0.5334168101424323,-131.98944580898797,0.08359375
11900,0.5336463223787168,-131.9799821143088,0.07234375
12000,0.532394366197183,-131.2228219541105,0.07875
12100,0.5331457160725454,-129.43349508058537,0.08
12200,0.5336042513285402,-128.91217317397496,0.0934375
12300,0.5338956576069979,-128.9219087165657,0.08875
12400,0.5330417122324637,-128.58989032595287,0.105
12500,0.5334375,-128.25503780659994,0.0984375
12600,0.53375,-128.21248368939496,0.07296875
12700,0.5336876660934813,-128.2200714739278,0.0775
12800,0.5331457160725454,-128.228297431502,0.06921875
12900,0.5334375,-128.22859004857557,0.0828125
13000,0.5329584504842236,-128.0948405958346,0.07203125
13100,0.5337078651685393,-128.0992935625677,0.07734375
13200,0.5326256634405245,-128.1078592622406,0.08265625
13300,0.5323336457357076,-126.49574472647237,0.08421875
13400,0.5327292610529605,-126.50329750181598,0.07984375
13500,0.532770217425309,-126.29555682657886,0.08
13600,0.5326240025035206,-126.30419866225036,0.06953125
13700,0.532770217425309,-126.31142555166723,0.06265625
13800,0.5326035965598124,-126.31172803912403,0.09296875
13900,0.5328330206378987,-126.20047194439871,0.08890625
14000,0.5337711069418386,-126.0418520839421,0.085
14100,0.5338545738858483,-126.03923009343426,0.085
14200,0.5338334114705423,-125.41045713994504,0.09328125
14300,0.5332708528584817,-125.27295846321013,0.08796875
14400,0.533125,-125.27734197111135,0.09140625
14500,0.5338334114705423,-125.2825103951342,0.0778125
14600,0.5342294467020944,-124.69084940231573,0.08234375
14700,0.5332290852228303,-124.18385506004776,0.0965625
14800,0.5329369425754968,-122.74483405208156,0.08984375
14900,0.5333124804504222,-122.74971222240124,0.0890625
15000,0.5333333333333333,-120.56330084977009,0.07484375
15100,0.5331872260488416,-120.5706566494602,0.07703125
15200,0.5331872260488416,-120.21825075402533,0.07765625
15300,0.5331037721083112,-120.00071226748469,0.0784375
15400,0.5334793491864831,-119.9987195070346,0.098125
15500,0.5330830595964337,-120.00013817930197,0.07765625
15600,0.5323741007194245,-120.00282260282935,0.074375
15700,0.5324573752541842,-119.61408495990307,0.07453125
15800,0.532540675844806,-118.3343921347747,0.07421875
15900,0.5326868939630904,-117.20550332293601,0.0896875
