step,f1,logp,acc
2000,0.5279831045406547,-248.63193873277652,0.08950993253373313
2100,0.5294741627519322,-228.18575262802938,0.0865625
2200,0.5182025894897182,-221.81734900450397,0.08515625
2300,0.5211439002129602,-213.27451059119818,0.075
2400,0.5209416080709264,-205.07196312995353,0.0771875
2500,0.5246252676659529,-200.3984088850887,0.0696875
2600,0.5286370597243492,-191.34924323470608,0.0940625
2700,0.5326602417010862,-187.5369497260298,0.09390625
2800,0.5368018362662587,-186.4975611264835,0.07328125
2900,0.5377893607235934,-185.41335540539023,0.07828125
3000,0.5381661803102442,-183.6790510747909,0.09625
3100,0.5417371252882398,-179.5643499328895,0.09015625
3200,0.5424251774143782,-174.85644048850918,0.08953125
3300,0.5446125347329422,-172.1455766019044,0.0965625
3400,0.5435992578849722,-171.60708592038532,0.09859375
3500,0.5413440693713224,-170.12020544482803,0.08421875
3600,0.5416022270337149,-168.74215220516948,0.08546875
3700,0.544331170837195,-167.40153483861326,0.08984375
3800,0.5418277408381011,-165.69775526535815,0.09265625
3900,0.5435992578849722,-164.27154591834574,0.10125
4000,0.5440222428174235,-163.20489796505115,0.08453125
4100,0.543488336165611,-161.95260802888546,0.08171875
4200,0.5437702640111163,-160.84206008611932,0.08203125
4300,0.5440790489424117,-160.3305937701169,0.08375
4400,0.5404400371862411,-159.81825056260644,0.0815625
4500,0.5399969054618599,-159.05056421635985,0.091875
4600,0.5403899721448467,-158.4361303440575,0.0775
4700,0.5408084249651541,-157.76275862100707,0.08578125
4800,0.5406913656797395,-156.60077138097722,0.08578125
4900,0.5386525923626203,-155.03745192666835,0.08046875
5000,0.5401459854014599,-154.56613337661219,0.08984375
5100,0.5409683426443203,-152.77996725530795,0.08859375
5200,0.542204259288046,-152.227975566191,0.07203125
5300,0.5418933623503809,-150.98778161076854,0.07078125
5400,0.5432213930348259,-150.92815931985427,0.08484375
5500,0.5445482866043614,-150.94677405166306,0.0790625
5600,0.5443510737628384,-150.20533141374355,0.0871875
5700,0.5409708131730919,-148.07859455421828,0.0665625
5800,0.5402370555208983,-148.09151444392376,0.07734375
5900,0.540405616224649,-147.36507876310347,0.0884375
6000,0.5406922357343311,-146.24654332528797,0.08875
6100,0.5385576022478926,-144.86952889704366,0.0859375
6200,0.5386900109426294,-144.88713637044103,0.08046875
6300,0.5386299655927432,-144.87641595473366,0.080625
6400,0.5386299655927432,-142.87667445462995,0.07828125
6500,0.5373414748708314,-142.43273681565773,0.07640625
6600,0.5380885343344283,-142.42524260615795,0.0759375
6700,0.5378835316217908,-141.42853387410676,0.08125
6800,0.5360663432952589,-141.44135091046883,0.0796875
6900,0.5388584831899922,-140.188169908705,0.0865625
7000,0.539712320200125,-139.77040194840748,0.08015625
7100,0.5384856070087609,-139.38876361204322,0.0825
7200,0.5387627251370399,-139.40601916081056,0.0840625
7300,0.539389193422083,-139.4231530074575,0.07734375
7400,0.5398216241589736,-139.43727121675352,0.071875
7500,0.5403288958496476,-138.24328431729595,0.0753125
7600,0.5392941176470588,-138.07006274576696,0.0803125
7700,0.5382925298179535,-134.96200074953668,0.08109375
7800,0.5398368883312421,-134.37181794800273,0.0771875
7900,0.5392941176470588,-133.19284002179873,0.0815625
8000,0.5379548306148055,-133.20954821100065,0.0715625
8100,0.5365318281592976,-132.51661257328203,0.06609375
8200,0.5372198714934964,-132.23762742489902,0.08890625
8300,0.5368454060834117,-131.8264939784642,0.09796875
8400,0.5353836497724777,-129.72569614629143,0.09796875
8500,0.5350298460571787,-129.0114768192971,0.09296875
8600,0.5346316946756714,-129.0238163566068,0.07234375
8700,0.5353884869455804,-128.85139867971577,0.07171875
8800,0.5335221907459868,-128.20183166847968,0.08109375
8900,0.534466477809254,-128.18839024534307,0.08578125
9000,0.5345099275133942,-128.19305753888025,0.07875
9100,0.5332912590722625,-127.92343118329359,0.07484375
9200,0.5335438042620363,-127.85494994638216,0.08390625
9300,0.5320695102685624,-127.66863206814881,0.081875
9400,0.5323422426063578,-127.67588161108937,0.0625
9500,0.5339452445007121,-127.60533849739818,0.07328125
9600,0.5327635327635327,-126.76193317216922,0.0721875
9700,0.5336287387244817,-124.3142319443755,0.0825
9800,0.533734558124802,-124.32548271709322,0.0846875
9900,0.5328895229037882,-124.28503527787574,0.09421875
10000,0.5329103885804917,-124.29597975436948,0.0771875
10100,0.5329949238578681,-124.2525138690577,0.08375
10200,0.5323604060913706,-124.11566214584624,0.088125
10300,0.5323398858592264,-124.12115517678195,0.08609375
10400,0.5314086294416244,-122.90583593281937,0.07125
10500,0.531810249087736,-121.31107250242385,0.084375
10600,0.5327621767412344,-121.24268453600084,0.08
10700,0.5319993647768779,-121.25359499877496,0.088125
10800,0.5327621767412344,-120.9481814751538,0.0821875
10900,0.5331430383761497,-120.95939261988696,0.0771875
11000,0.5331851381390917,-120.97020963195651,0.07328125
11100,0.5317662007623888,-120.90966607453214,0.08234375
11200,0.5322324547475389,-120.7060951542498,0.0921875
11300,0.5317863954227591,-120.3329154653157,0.0821875
11400,0.5311704834605598,-120.33146159350592,0.089375
11500,0.5325067556827213,-119.81780822145635,0.0859375
11600,0.5331004921416098,-119.45674828312552,0.08765625
11700,0.533989834815756,-119.25581110134644,0.1
11800,0.5329941167117189,-119.2658819750015,0.085625
11900,0.5326553313205149,-119.27552045251647,0.07375
12000,0.5323809523809524,-119.28474010160488,0.07734375
12100,0.5326345878989995,-119.29453790665598,0.09125
12200,0.5330368487928844,-119.30433417482236,0.08640625
