step,f1,logp
2000,0.42694237494298315,-339.01802085484144
2100,0.46325878594249204,-256.5608151348613
2200,0.47409076279369167,-214.00786781556826
2300,0.48774275708373127,-206.81991653649413
2400,0.4898610889350152,-198.92770534020124
2500,0.47962784728906,-194.24103848874392
2600,0.4837463791438687,-186.4147237071562
2700,0.48432956381260095,-181.69455149661485
2800,0.48429912593072194,-178.2795639778174
2900,0.49029754204398446,-175.16552510697358
3000,0.49173955296404276,-172.34815908608144
3100,0.4964378238341969,-171.5321223372141
3200,0.49684823016001295,-165.76125970008803
3300,0.49846650524616626,-164.794194475963
3400,0.4990328820116054,-163.08844107167653
3500,0.49466537342386036,-161.5544826035462
3600,0.4936913620187642,-156.92563818238636
3700,0.49335924846128926,-154.39619269479644
3800,0.49123376623376624,-152.40465162509395
3900,0.49415963659961065,-152.29487381432116
4000,0.49341784495368113,-149.6022106835389
4100,0.493586621204741,-149.48600261954928
4200,0.49270664505672607,-149.05381918536355
4300,0.4933463161311263,-148.78247395163177
4400,0.4928571428571429,-146.68604310509588
4500,0.49244762059444536,-146.67130880783043
4600,0.4913191627454162,-144.67172045473274
4700,0.49150072850898496,-144.13810645330048
4800,0.490914990266061,-143.02186216832285
4900,0.48880233690360275,-140.19905849194595
5000,0.48880960103795007,-140.0820288446449
5100,0.4860998211672899,-139.37472037689616
5200,0.4837345478204294,-138.69410195759883
5300,0.4836452400325468,-138.71649363272664
5400,0.4849373066275851,-137.7815163348144
5500,0.48297213622291024,-137.30888124552527
5600,0.48207301173402867,-137.27418481501903
5700,0.47986960065199674,-135.71123642742089
5800,0.48057460006529545,-132.01373478283418
5900,0.4819591836734694,-128.90143113010166
6000,0.48508557457212714,-128.31026955763832
6100,0.4836025452765541,-127.88508269146357
6200,0.48443357783211083,-127.57916838782171
6300,0.4844437204756475,-127.6021958818671
6400,0.4841865014672318,-126.88538516566315
6500,0.4846805736636245,-126.87632748106284
6600,0.4829499102626856,-126.89817759047837
6700,0.4826122448979592,-126.54713696549743
6800,0.48230882113158324,-126.41265176912557
6900,0.4839498126120254,-126.4292451937866
7000,0.4838499184339315,-126.37643613827312
7100,0.4821166095051445,-126.39529601738064
7200,0.4834447887783396,-126.38783333015934
7300,0.4826349258111854,-126.40120817564907
7400,0.4834447887783396,-124.2406766081646
7500,0.4822069866144303,-124.07425987671581
7600,0.48309652131308184,-124.09182665599815
7700,0.4828487422410977,-123.06933693194527
7800,0.4815299117358614,-123.0202224633249
7900,0.4819355893411803,-122.38895725382127
8000,0.48200261780104714,-122.4035053018683
8100,0.48282630029440626,-122.4161514365463
8200,0.48324341997711295,-122.21064265574125
8300,0.48234139960758665,-121.97848062572858
8400,0.4826570680628272,-121.99367030979963
8500,0.4835703776360961,-121.80723773681802
8600,0.48216039279869066,-121.74259564111534
8700,0.48068107400130977,-121.75758446415585
8800,0.4797773047322744,-121.66318001705675
8900,0.48109965635738833,-121.49966620312637
9000,0.4803407601572739,-121.50771377258788
9100,0.48131147540983604,-121.52044882247631
9200,0.48213700426089806,-119.96177959973764
9300,0.4823741596983112,-119.93485949069549
9400,0.48304112731443555,-116.2262191151577
9500,0.48279252704031467,-115.7964944566373
9600,0.48353808353808353,-115.80490997136427
9700,0.4822950819672131,-115.79843684977583
9800,0.48295081967213116,-115.79515133456471
9900,0.482543845271267,-115.20865472478846
10000,0.4820580042601999,-114.34734297641832
10100,0.48230668414154654,-114.35971321022797
10200,0.48330058939096265,-114.37162156681399
10300,0.4824762528660334,-114.38359333693754
10400,0.4827247420992304,-114.39553559781353
10500,0.48262295081967216,-114.24622501774891
10600,0.4832104832104832,-113.70307033482054
10700,0.4832324554228693,-113.7145122495794
10800,0.4837285363859362,-113.22811946603875
10900,0.48315341838403664,-112.91054443917011
11000,0.4836494440810988,-112.92117031474736
11100,0.4832324554228693,-112.86199976724751
11200,0.4830854714822683,-112.87223415837961
11300,0.48225094061835433,-112.03360292453074
11400,0.48200261780104714,-112.04040343173114
11500,0.4819355893411803,-112.05073278326907
11600,0.48309652131308184,-111.74981903797425
11700,0.4837497958517067,-111.33779537489451
11800,0.48317543286507675,-111.34786039875073
11900,0.4838393731635651,-111.0760475895492
12000,0.48442342195400423,-111.08605338704982
12100,0.48451255298337137,-110.60157584758252
12200,0.48492748900114063,-110.61067749369725
12300,0.48534201954397393,-110.61945609506053
12400,0.4849373066275851,-110.61223382066385
12500,0.4847695064342727,-110.62178316614687
12600,0.48420709866493,-110.631221742556
12700,0.48403908794788275,-110.64057351147086
12800,0.4841968067774519,-110.58555658183724
12900,0.48346636259977194,-110.49942300062142
13000,0.48296103049078754,-110.50610352320795
13100,0.48255624388653406,-109.31072948363797
13200,0.48165661177237895,-109.07570255596089
13300,0.48207301173402867,-109.08435497529645
13400,0.4822972752488171,-109.07931528641194
13500,0.4822972752488171,-109.08519963391754
13600,0.4825334639242573,-109.09304393446621
13700,0.4813847158719791,-109.10146203569624
13800,0.4812152891212022,-109.10535150456988
13900,0.4803136742362359,-107.31587250105176
14000,0.48047066514136294,-107.17320057137934
14100,0.47983014861995754,-107.18148379606649
14200,0.4799869302401568,-106.10594694390807
14300,0.48064041823231496,-105.87329445261634
14400,0.4804049640757675,-105.88061257882603
14500,0.48088859849722315,-105.88551365848453
14600,0.48005232177894047,-105.89187006078333
14700,0.4807063440156965,-105.21020680537464
14800,0.4803008010462645,-105.21794620942498
14900,0.47997384338728133,-105.19539279852356
15000,0.48062775870524765,-105.20310123894365
15100,0.4799607394078194,-105.20991549747629
15200,0.4801047977730473,-105.20222109140133
15300,0.4805109728136259,-105.20959548184058
15400,0.4807597838545931,-105.21701398245978
15500,0.48149361283982967,-105.2244376847152
15600,0.48057695459760696,-105.2316151880868
15700,0.4807471735212191,-105.07906401866937
15800,0.4813237221494102,-105.08631893440764
15900,0.4817302965754547,-104.55948978224578
