step,f1,logp
2000,0.5604538087520259,-218.10221410725012
2100,0.5528885946035424,-179.11169581869916
2200,0.5525923471923141,-163.47360699045106
2300,0.5620294599018003,-159.09907332701903
2400,0.562102170719765,-155.59337770827136
2500,0.5667371159161112,-152.19789336055754
2600,0.5626323505456915,-147.78147514017488
2700,0.5628976994615761,-146.7562354649811
2800,0.5584288052373159,-141.75138541352126
2900,0.556596024314112,-140.11071399777228
3000,0.5563588563917187,-137.58130829995224
3100,0.5569995064977793,-136.98049720390506
3200,0.5605388532939051,-135.92575703556628
3300,0.5615650172612198,-134.6612113678438
3400,0.5651033125614956,-131.6499000367096
3500,0.5645320197044335,-130.64690883223872
3600,0.5661306202822448,-130.53339610859302
3700,0.5646325459317585,-129.8529151690745
3800,0.5663282017687521,-128.8030932021421
3900,0.5659016393442623,-127.42828041494187
4000,0.5663282017687521,-127.35327191648783
4100,0.5658217497955846,-126.73925929605555
4200,0.5653167864141084,-126.55625590392765
4300,0.5654518712207877,-126.08121282785237
4400,0.5652600588812562,-126.0310548186506
4500,0.566383257030739,-125.22819883944217
4600,0.5668466699394534,-124.57635241440536
4700,0.5657227042069078,-124.1070339721865
4800,0.567076167076167,-124.06397119319826
4900,0.568762278978389,-123.93010607599304
5000,0.5685245901639344,-122.87813970395578
5100,0.5671641791044776,-122.70396590880736
5200,0.566973079448457,-121.88209305799396
5300,0.5673061157566814,-121.91151032232365
5400,0.5673502871205907,-121.85248366123542
5500,0.5666010498687664,-120.7234689629408
5600,0.5668800262596422,-120.61822083338724
5700,0.5672082717872969,-120.4689685786329
5800,0.5673945164997537,-120.13858049164688
5900,0.566973079448457,-119.97087188810312
6000,0.566973079448457,-119.73195849511256
6100,0.5670661631915942,-119.74852053548906
6200,0.5662175484719028,-119.77242918464648
6300,0.5655535449909525,-118.96561322757532
6400,0.5641447368421053,-118.98764159608018
6500,0.5644736842105263,-118.85050192996182
6600,0.5633849193282845,-118.87169852647108
6700,0.5639506172839506,-118.71129084287404
6800,0.5639506172839506,-118.4232117199656
6900,0.5636213991769548,-118.4266129038605
7000,0.5639506172839506,-118.44643376159152
7100,0.5639506172839506,-118.45577081701134
7200,0.5638070146550305,-118.16376336108732
7300,0.5638070146550305,-118.00048819086265
7400,0.5640856672158154,-117.4516196763937
7500,0.5633756387011702,-117.43080453620257
7600,0.563282794990112,-117.42661756938526
7700,0.5634685130234092,-117.35927795686422
7800,0.5627163342673479,-117.00919755423322
7900,0.5625721352019786,-116.89498215752957
8000,0.5622834515756476,-115.84382581451715
8100,0.5622834515756476,-115.84086236208867
8200,0.5624278410028039,-115.79392657282187
8300,0.5619534730242535,-115.66501421073286
8400,0.5617569352708058,-115.66855292597077
8500,0.5610037972593693,-115.6839942711422
8600,0.5606210769739015,-114.71942407869874
8700,0.5606210769739015,-114.73366931399732
8800,0.5608587943848059,-114.74843173559557
8900,0.5606210769739015,-114.65688414439654
9000,0.5602379771938523,-114.6695129906937
9100,0.5596694214876033,-114.67124643549826
9200,0.559153998678123,-114.09781708969561
9300,0.5589158816724509,-114.02651734140059
9400,0.5580549123387364,-114.00648826517065
9500,0.557724115117433,-114.01984310494882
9600,0.5583471074380165,-114.03284331301504
9700,0.5589158816724509,-113.66133680461621
9800,0.5582010582010583,-113.54524397231644
9900,0.5584930601454065,-113.32772182577777
10000,0.5584930601454065,-113.22253958617617
10100,0.559153998678123,-113.21870809056743
10200,0.5597224516768544,-113.23087421768632
10300,0.5592996366038983,-113.24255305833421
10400,0.5596830113917781,-112.91874498979013
10500,0.5596830113917781,-112.93051463585172
10600,0.5592072667217176,-112.94215751980025
10700,0.5588769611890999,-112.60261223864248
10800,0.5589692765113974,-112.4991664176458
10900,0.5584930601454065,-112.320619302263
11000,0.559153998678123,-112.22879119893537
11100,0.559153998678123,-111.99375962570853
11200,0.5586776859504132,-112.00459131041855
11300,0.5583471074380165,-111.60979578033624
11400,0.5585853577921005,-111.56518724755095
11500,0.5584394114729707,-111.57071975370911
11600,0.5571002979145978,-111.19995957352972
11700,0.5568614467803343,-111.19087991890333
11800,0.5570081085553533,-111.20047905912584
11900,0.5579626260955846,-111.21012790009036
12000,0.5578163771712159,-110.99142059362521
12100,0.5576700314413371,-111.00126606758005
12200,0.5571925177950671,-111.01106761290195
12300,0.5576700314413371,-110.52584679864873
12400,0.5570458685212784,-110.32829805830904
12500,0.5576700314413371,-109.8970930991253
12600,0.558147229114971,-109.85878025149772
12700,0.5582933686125351,-109.86790619592404
12800,0.5584394114729707,-109.2269464567194
12900,0.5584930601454065,-109.23429336114273
13000,0.5586389164188966,-109.09208032675195
13100,0.5583085563263958,-108.9981577170465
13200,0.5588235294117647,-108.59618077139456
13300,0.5589548536464363,-108.6047004489024
13400,0.5591931216931217,-108.61336391860382
13500,0.559178943883463,-108.62199030267313
13600,0.5586092715231789,-108.50556813482203
13700,0.5583167660702452,-108.51413060542197
13800,0.5584092792046396,-108.52196020854069
13900,0.5578389128273119,-108.53002331708898
14000,0.5575617028325327,-108.53834557654686
14100,0.5570836785418393,-108.19986245265835
14200,0.5570836785418393,-108.20807932123401
14300,0.5570836785418393,-108.2107345716083
14400,0.5572139303482587,-108.21047389266815
14500,0.556974622657157,-108.18960124536252
14600,0.5574912891986062,-108.1913658756124
14700,0.55730635262896,-108.07823441363465
14800,0.5560716655607166,-108.08453491091358
14900,0.5566428926853542,-107.60535287460483
15000,0.5572683573678103,-107.60125687762775
15100,0.557398805573988,-107.60792710573872
15200,0.5586870026525199,-107.20879755349618
15300,0.5581163986071962,-107.21578551416565
15400,0.55787728026534,-107.10675989285917
15500,0.5581163986071962,-107.06253921697068
15600,0.5583941605839416,-107.06898528831242
15700,0.5585406301824213,-107.07612077445148
15800,0.5592574175368805,-107.06680661094279
15900,0.5593501326259946,-107.05754574982124
