step,f1,logp
2000,0.4534065556890338,-277.78068733297266
2100,0.4434814012278801,-227.82090036270571
2200,0.43754565376187,-205.4639209806893
2300,0.44513081395348836,-194.27134427560514
2400,0.44667274384685507,-191.2081647841693
2500,0.4554888039322774,-186.30658872080042
2600,0.45930759470726845,-182.5344940735316
2700,0.45187068652379225,-176.66668873082403
2800,0.44877161055505005,-172.4280361916517
2900,0.45164815152067017,-169.13060652090283
3000,0.4554600329248217,-167.84395190850805
3100,0.45901040715720287,-166.16789160957364
3200,0.4580739655803735,-164.43735697201245
3300,0.45431192660550457,-163.94622913381
3400,0.45414364640883975,-161.8029840071839
3500,0.4609747160131916,-160.87042756514057
3600,0.4660336011687363,-158.73882861216072
3700,0.46660567246111617,-157.87645714559838
3800,0.466434973477227,-157.12799682100092
3900,0.46622855056589996,-156.4963082572363
4000,0.4658033923034835,-153.65766899488227
4100,0.463254113345521,-152.18334873247045
4200,0.4624108286080117,-150.73236502264496
4300,0.46176362971094037,-150.40112238986336
4400,0.4607502287282708,-148.7908934416693
4500,0.4596774193548387,-145.66577861020122
4600,0.458547322083639,-145.39110087377938
4700,0.4569645806570013,-144.54431044663545
4800,0.458860179585853,-144.26168026085594
4900,0.45871559633027525,-144.10047324117886
5000,0.45690130490718617,-144.12837929321933
5100,0.45666973321067156,-143.13947527382345
5200,0.4573529411764706,-142.76435210875565
5300,0.4577516531961793,-142.73268378503008
5400,0.4600146735143067,-142.70192568054992
5500,0.458012467913458,-141.4398010353796
5600,0.4595386305382644,-141.4207264613932
5700,0.46004754068385445,-141.38150431094365
5800,0.45872231374702543,-141.0685994466296
5900,0.45900439238653,-140.73126162329405
6000,0.4592863677950595,-140.54689159624417
6100,0.4600182982616651,-140.28718495981548
6200,0.45971131006760463,-139.68550817443895
6300,0.46047106079970784,-139.70819473772934
6400,0.4614262265183294,-139.51195401795638
6500,0.46145434663750684,-139.40623190686887
6600,0.46226759022967556,-139.0320394909288
6700,0.4634190841087393,-139.0464877009347
6800,0.46378398102536034,-139.0661793584764
6900,0.46313868613138687,-138.7924236597819
7000,0.4616508400292184,-138.31626750762308
7100,0.46184738955823296,-137.90100384905554
7200,0.46092037983929873,-137.88318437232505
7300,0.46075209930631617,-136.30434960382541
7400,0.4586988304093567,-136.3229424622716
7500,0.459963436928702,-136.3405814386427
7600,0.4594545121727988,-136.35274542564034
7700,0.4582417582417582,-135.07609421310985
7800,0.4596227797106757,-135.09320374586554
7900,0.45995968480850286,-134.69591863820145
8000,0.4599890130012818,-134.58699741750405
8100,0.46007326007326005,-134.58088117968617
8200,0.46015753801062464,-134.59269640703303
8300,0.45897435897435895,-134.6001278206339
8400,0.45920234174899377,-134.6148127285474
8500,0.4588364434687157,-134.1191836233039
8600,0.45990867579908673,-134.1314916241041
8700,0.4604132382519656,-133.9443030858543
8800,0.46004754068385445,-132.1024240861051
8900,0.4595682400292719,-131.04690724879998
9000,0.45790629575402636,-130.79054028747498
9100,0.46004754068385445,-130.35281812534117
9200,0.46120138762096036,-130.24551920554154
9300,0.4604421706559474,-129.00155351251982
9400,0.45940521802590767,-123.25677243830651
9500,0.45993794488045264,-122.01979126859521
9600,0.45819642205184374,-121.91056583220916
9700,0.4583941605839416,-121.04235578903126
9800,0.4593214155417731,-120.8603917396533
9900,0.4591539022611233,-120.76532082896975
10000,0.4590403211092866,-120.7771463967195
10100,0.46005107624954394,-120.78635791101581
10200,0.4610058309037901,-120.79858483806763
10300,0.4614262265183294,-120.81063311765492
10400,0.4620991253644315,-120.82202575383576
10500,0.4615103976650857,-120.83379318916619
10600,0.462436177972283,-120.8454012323698
10700,0.46249315568534405,-120.85629472812685
10800,0.46361480941090644,-118.86220930162077
10900,0.4642596644784829,-118.43162155866045
11000,0.4644808743169399,-118.40854667414058
11100,0.4658780709736124,-118.39379636134127
11200,0.4650655021834061,-118.3963539265491
11300,0.46564885496183206,-118.02169827470124
11400,0.4650063624795492,-118.0271223616729
11500,0.4643051771117166,-118.03451050632134
11600,0.4639418710263397,-117.6843670256392
11700,0.4646427922195964,-117.5442834080431
11800,0.46489632593670427,-117.55311481827201
11900,0.46562386322299015,-116.95626455526386
12000,0.4668242137793129,-115.58650381976386
12100,0.46654545454545454,-115.59613814202365
12200,0.4659876318661331,-115.60596874345329
12300,0.46542940320232895,-114.69671953231745
12400,0.46559883509282857,-114.70385409550771
12500,0.46553918894344426,-114.71302802643598
12600,0.46629111393785205,-114.6994013605326
12700,0.46665455206251133,-114.70862413425147
12800,0.46612170753860127,-114.71780307047928
12900,0.46629111393785205,-114.71842512316778
13000,0.46656976744186046,-114.67485223924021
13100,0.46667877247140005,-113.0478042492689
13200,0.4662420382165605,-113.0566954454464
13300,0.46660600545950864,-112.73388626062827
13400,0.4677830360393156,-111.99975605886416
13500,0.46741900254823443,-110.92952558316784
13600,0.4664967225054625,-110.93498134653836
13700,0.46669093556607205,-110.6094492124211
13800,0.4664967225054625,-110.61769053800055
13900,0.46722505462490893,-110.61295745545387
14000,0.46767437625204883,-109.50611264086453
14100,0.46767437625204883,-109.51404535007654
14200,0.4669218151995626,-109.0725235328674
14300,0.4671399963590024,-109.07819472648899
14400,0.4673101438717902,-108.45268447465796
14500,0.4673101438717902,-108.46066667626248
14600,0.46709206927985414,-108.46269510371901
14700,0.46661802261948193,-108.4402483038031
14800,0.4654983570646221,-108.44754490073491
14900,0.46614345683518893,-108.45530614063237
15000,0.46530314097881664,-108.46301384640253
15100,0.46547314578005117,-108.47060365692914
15200,0.46558334854847544,-108.47819379923479
15300,0.4644619038918326,-108.48561146640533
15400,0.4647424187066131,-108.49309028598904
15500,0.4647166361974406,-108.50032646304406
15600,0.46600877192982454,-108.5059509127957
15700,0.46628905536268955,-106.73393770169277
15800,0.4661187214611872,-106.7410535478891
15900,0.46665448565686096,-106.74774284178613
