step,f1,logp
2000,0.5223983459682977,-218.0469111165997
2100,0.5118068917264299,-181.7083934628879
2200,0.5168930686172065,-163.70138376803584
2300,0.5257678292555961,-159.4008471238639
2400,0.5153266771763881,-154.21418739695588
2500,0.504590395480226,-149.03845758565836
2600,0.49973418394471025,-144.509826840501
2700,0.5000885425889853,-139.32810709116586
2800,0.5015951790145339,-132.92145389538862
2900,0.5033699893579283,-128.92978698666957
3000,0.5029260507182125,-127.51982393146825
3100,0.5055801594331266,-124.09982385892
3200,0.5045204750930686,-123.71655819405925
3300,0.5024,-122.84134488731392
3400,0.49955396966993754,-122.71652995734695
3500,0.4957968163119299,-122.37678277246637
3600,0.4977618621307073,-122.2791532286634
3700,0.4974037600716204,-120.20775540495457
3800,0.4968654845065377,-118.84983846749844
3900,0.4964131994261119,-117.0180303293757
4000,0.49406688241639696,-117.00274499328626
4100,0.4937781785392245,-115.45542748284902
4200,0.49392124841226637,-114.89964491631413
4300,0.49416909620991256,-114.32461826810699
4400,0.49261083743842365,-112.0546239341278
4500,0.4935254422761262,-112.01922781520521
4600,0.4950783813343055,-111.38186723367545
4700,0.49544626593806923,-109.93696633048198
4800,0.4959038776624795,-109.9651878270582
4900,0.49690571532580996,-109.86805618761606
5000,0.4965391621129326,-109.89910125260546
5100,0.4978165938864629,-109.93011143020078
5200,0.49872680974899963,-109.945996085524
5300,0.49818049490538574,-109.46338557451391
5400,0.49899909008189264,-107.02450960720884
5500,0.4999089750591662,-106.86688801762308
5600,0.5032727272727273,-106.77817520760613
5700,0.5027282648235722,-106.57299706360371
5800,0.5034507809662186,-106.59939130317161
5900,0.5038112522686026,-106.45637170478788
6000,0.5032656023222061,-104.58237282567228
6100,0.5036258158085569,-104.2011927173059
6200,0.5035345296356716,-104.14118916677232
6300,0.5026311014334967,-103.8196362692685
6400,0.5029940119760479,-103.77044771525205
6500,0.49963636363636366,-103.23910808018401
6600,0.5007272727272727,-102.74262435158431
6700,0.49845144835124794,-102.76357720241748
6800,0.4991807755324959,-101.61680928510947
6900,0.4989998181487543,-101.62135513163858
7000,0.4990905783921426,-101.49361302590664
7100,0.5,-100.69434844305388
7200,0.5019080501544612,-100.49369815561163
7300,0.5017282153902128,-100.22932298991543
7400,0.5015457355882887,-100.24214937596784
7500,0.5016381507098653,-100.21886571848438
7600,0.5025491624180627,-99.13194656594507
7700,0.5018221574344023,-98.35082788809038
7800,0.5019150100310049,-97.78076593722848
7900,0.5017319963536919,-97.59838007346147
8000,0.5007299270072992,-97.61512541826534
8100,0.5025528811086798,-97.63154461859993
8200,0.5012778386272362,-97.52066239236147
8300,0.5016429353778752,-97.4664482945281
8400,0.5012787723785166,-97.19159731891311
8500,0.5007309941520468,-95.55023097484691
8600,0.5017345262004748,-95.56481278616562
8700,0.5013693627898484,-95.15725559661036
8800,0.5019164081036686,-95.04268367628183
8900,0.49972582708828367,-94.31990149323315
9000,0.5002740727206285,-94.30742820913036
9100,0.4987202925045704,-94.27059671098912
9200,0.4992690058479532,-94.2817556537716
9300,0.49990864242645716,-94.29408834387523
9400,0.4996345029239766,-93.67575488507953
9500,0.5002740727206285,-93.120709927812
9600,0.5002740727206285,-93.13368080270384
9700,0.5003654970760234,-93.11346194576485
9800,0.4982610287387882,-92.83604335302448
9900,0.5003657644476956,-92.57858262349271
10000,0.5003657644476956,-92.58643509897618
10100,0.5004572891896836,-92.59881316748907
10200,0.5002744739249771,-92.60319018142141
10300,0.5014630577907827,-92.61527149271734
10400,0.5024666544856569,-92.2766007016387
10500,0.5038335158817087,-92.13172703376537
10600,0.5052900401313389,-92.08388739353444
10700,0.504833120554441,-92.09532141099021
10800,0.5046524356869184,-91.8887357826586
10900,0.505201679138529,-91.89895819289349
11000,0.5061998541210795,-91.90886677332011
11100,0.5054704595185996,-91.91698121911912
11200,0.507103825136612,-91.90345926390066
11300,0.5080058224163028,-91.2921874716475
11400,0.5080058224163028,-91.301824706184
11500,0.5073703366696998,-91.31224046974127
11600,0.5078210258275737,-91.28591114454227
11700,0.5089123317570026,-91.29597590981054
11800,0.508098271155596,-91.01247025770992
11900,0.509361934193783,-91.0217158397393
12000,0.5105377906976745,-90.74191254973663
12100,0.5100817438692098,-90.71546746615873
12200,0.5095333212275286,-90.68472367205493
12300,0.5097184377838329,-90.69446075582445
12400,0.5096258626952416,-90.7039472027825
12500,0.5101596516690856,-90.66976489930968
12600,0.5088929219600726,-90.67391009205215
12700,0.5097113813759303,-90.67790681051673
12800,0.5096118969894813,-89.82065620152304
12900,0.508529945553539,-89.65904292590585
13000,0.5093415563214221,-89.66751004111993
13100,0.5104298929802286,-89.56237693075455
13200,0.5109700815956483,-89.56334343655824
13300,0.5118723944172557,-89.56867166279558
13400,0.5119651921682379,-88.77677633949902
13500,0.5125045306270388,-88.73231831757938
13600,0.5122437874115726,-88.73492432443467
13700,0.5124296860823807,-88.74328449288907
13800,0.511349191937534,-88.75145648855829
13900,0.5117881755531375,-88.7589075511602
14000,0.5107078039927405,-88.76695537018495
14100,0.5113327289211242,-88.77522404781513
14200,0.5113327289211242,-88.72574573126356
14300,0.5102447869446963,-88.70734265251897
14400,0.5092558983666061,-87.84874701723683
14500,0.5095264017419706,-87.33988897272718
14600,0.5091634911994194,-86.94407710876258
14700,0.5087082728592163,-86.94539117953003
14800,0.5090711175616836,-86.95262757341398
14900,0.5091634911994194,-86.96039006051566
15000,0.5087082728592163,-86.85830074102621
15100,0.5084376701143168,-86.86454990938978
15200,0.5084315503173165,-86.87197165289797
15300,0.508339376359681,-86.87779437232925
15400,0.508339376359681,-86.85025898360661
15500,0.5081551286698079,-86.82295768361388
15600,0.5079767947788252,-86.83027864463551
15700,0.5071648830038091,-86.8369578825376
15800,0.5075222040964292,-86.77021709278694
15900,0.5075222040964292,-86.72792401189653
