step,f1,logp
2000,0.5111441307578009,-242.6659953036371
2100,0.5084005376344086,-195.45806173928838
2200,0.5116436044549443,-183.37301399671537
2300,0.5092014182002363,-171.24066156900102
2400,0.5117220441895767,-163.66784995726766
2500,0.5066079295154186,-162.83683829007182
2600,0.5048346055979643,-159.68609086942877
2700,0.5071380013596193,-158.44680042984083
2800,0.5118724559023067,-154.5038433967287
2900,0.5108048323974818,-152.66233237522243
3000,0.5072537975763782,-150.72505857692943
3100,0.5031618526747564,-144.952948893978
3200,0.5047846889952153,-143.6376842540039
3300,0.5051334702258727,-142.7062647966667
3400,0.5053100376841384,-141.2619043746297
3500,0.5072686847956217,-140.65818854883258
3600,0.5101657269776183,-140.1356377074274
3700,0.5107618722241203,-139.4099232831809
3800,0.5085616438356164,-138.26655955832376
3900,0.5071244635193133,-136.65231631897632
4000,0.5066253656857683,-132.48271745483694
4100,0.5066390757027074,-131.73189043528606
4200,0.5059493016037248,-131.45002086324678
4300,0.501816923343139,-129.3951041230051
4400,0.5006062705698944,-129.38545632214684
4500,0.4994797086368366,-128.3337300306652
4600,0.5004335009537021,-127.66728322923619
4700,0.5005199306759098,-127.5312412605983
4800,0.5045823966799239,-126.23816578805385
4900,0.5033777931751255,-123.61023162036554
5000,0.5023400936037441,-123.08800208654549
5100,0.5006944444444444,-122.77820725174108
5200,0.5025996533795494,-122.32404330818065
5300,0.5014728816496274,-121.18147652341806
5400,0.49973989942777874,-120.78100552985443
5500,0.5005199306759098,-118.64996717959224
5600,0.5004332004851846,-118.0278417354923
5700,0.5021645021645021,-117.16896830224428
5800,0.5033754543880907,-116.81288451321916
5900,0.5034626038781164,-116.60032061305637
6000,0.5036344755970924,-116.25345222888588
6100,0.5050993949870355,-116.2664990586969
6200,0.5051903114186851,-116.1812988168575
6300,0.5061365600691443,-116.20456193439077
6400,0.5048409405255878,-115.74454892031292
6500,0.5045792293070676,-115.68440506396861
6600,0.50595340811044,-115.41723047103449
6700,0.5052667932999482,-115.34917698741422
6800,0.5058661145617668,-115.362653647793
6900,0.5053466712659538,-114.49629237862524
7000,0.5062898500775461,-114.36913572853521
7100,0.5061196345457679,-114.30129952500813
7200,0.505513439007581,-114.32045723003831
7300,0.505513439007581,-114.33757055063153
7400,0.5056005514389109,-114.28173460210868
7500,0.5059452007582285,-114.30001664434064
7600,0.5037088149042608,-114.22006608911983
7700,0.5018998272884283,-111.49065192959165
7800,0.5018144116122343,-111.50746405137141
7900,0.501038062283737,-111.50812981962152
8000,0.5004326007959855,-111.52488062996571
8100,0.5001731901627987,-111.34671681947893
8200,0.49973989942777874,-111.04417230291362
8300,0.5,-110.92139849303288
8400,0.5006071118820469,-110.93709734216748
8500,0.5005206525511975,-108.54998061794487
8600,0.5008665511265165,-108.42253270244643
8700,0.5016455915468561,-108.41901888602595
8800,0.5014718614718615,-108.40388827188902
8900,0.5026811970247362,-108.41740012948486
9000,0.5030271579311538,-108.26937794827947
9100,0.502853190385613,-108.19512685182274
9200,0.5042307028147125,-106.39878403799516
9300,0.5038009675190048,-105.92765617316397
9400,0.505005177770107,-105.52669112814696
9500,0.5053466712659538,-105.44114391854802
9600,0.5056876938986556,-105.45333880310748
9700,0.5061154177433247,-105.44557500360642
9800,0.5051688490696071,-105.39375870672372
9900,0.505770887166236,-104.55207876088798
10000,0.506198347107438,-104.56450408851758
10100,0.506198347107438,-102.8542663618794
10200,0.5069743413122094,-102.73859071121083
10300,0.5067997934239973,-102.75066491603393
10400,0.5073959408324733,-102.76226641172228
10500,0.5067125645438898,-102.77406461238901
10600,0.5071391708240152,-102.73747289992511
10700,0.507652622527945,-102.74807274137835
10800,0.507652622527945,-101.45362557362903
10900,0.5072264280798349,-101.41480218314663
11000,0.5069695405265875,-100.63117380371247
11100,0.5064510579735076,-100.64201426104657
11200,0.5072214580467675,-100.652813329907
11300,0.5079037800687285,-100.35832452134628
11400,0.5073908559642489,-100.36802982908702
11500,0.5080728272071453,-100.37850827867683
11600,0.5087538619979403,-100.38839738715126
11700,0.5107987658553308,-100.39832080120945
11800,0.511723429744994,-100.36884765267342
11900,0.5118029421826891,-99.25868529875197
12000,0.5117154096117668,-99.25611284477925
12100,0.5122159576285665,-99.1350166676339
12200,0.5118742525200751,-99.05711083672796
12300,0.512715480457416,-99.06684799617432
12400,0.512715480457416,-99.07648462558456
12500,0.5128817607916738,-99.07427198298811
12600,0.5129516019086571,-99.08373257052408
12700,0.513030148185999,-98.57744868795652
12800,0.513283378746594,-98.5867283780764
12900,0.512610770279482,-98.58042103074831
13000,0.5133617021276595,-98.58747189276183
13100,0.5131086142322098,-98.59124422143661
13200,0.5127681307456589,-98.59983630419231
13300,0.5125148986889154,-98.60712487786944
13400,0.5119291070211316,-98.61265696029263
13500,0.5123572524288392,-98.61610466975893
13600,0.5131086142322098,-98.62428175354168
13700,0.5123488332481689,-98.57144578743959
13800,0.5121660711247235,-98.34937445301782
13900,0.5116595744680851,-98.35396394522095
14000,0.5125936010891763,-98.32723112393302
14100,0.5122532334921716,-98.33517568365554
14200,0.512506380806534,-98.34334446346577
14300,0.5128554401498382,-98.34368866370245
14400,0.5130212765957447,-98.35109620157782
14500,0.5136147038801906,-98.35740925539832
14600,0.5137801973460361,-98.36534432969727
14700,0.5134490977187607,-98.35257249890313
14800,0.512523428181973,-98.27488808993111
14900,0.5124445959768156,-98.28265747140081
15000,0.5127855438117968,-98.0383937807075
15100,0.5135457488498892,-98.04417355645504
15200,0.5138865224058613,-97.69047641987194
15300,0.5151515151515151,-97.69741885266893
15400,0.5149863760217984,-97.69998104681102
15500,0.5160851063829788,-97.60205952534798
15600,0.5166780122532335,-97.41025963760643
15700,0.5168424634229329,-97.41748413519659
15800,0.5168424634229329,-97.4241391845755
15900,0.5168424634229329,-97.41750421831523
