step,f1,logp,acc
2000,0.5167883211678832,-219.99899132601666,0.12553098450774614
2100,0.5227420402859,-194.7138687351698,0.12546875
2200,0.5189295039164491,-187.2183028471229,0.0975
2300,0.5177398160315374,-176.31115838538318,0.10640625
2400,0.518457481872116,-170.76103164184357,0.11375
2500,0.5214805023132849,-166.9853673044944,0.12671875
2600,0.5222571570412047,-163.1945860443093,0.12203125
2700,0.524622782291494,-160.6461367861288,0.11671875
2800,0.5253532834580216,-158.23154354577488,0.12546875
2900,0.5276482345103265,-155.93585396376713,0.1196875
3000,0.5268406182482965,-152.6082440669964,0.1265625
3100,0.528865295288653,-151.30031224758707,0.10578125
3200,0.5279946835022429,-147.65213093191568,0.1178125
3300,0.5270697984341163,-143.7713019910182,0.1146875
3400,0.5237140948563794,-142.12620770752088,0.1221875
3500,0.5253471641291618,-141.57849538622764,0.11421875
3600,0.5253471641291618,-140.29932810473542,0.1196875
3700,0.5255743753144391,-138.93902375965712,0.14203125
3800,0.5256087321578505,-135.2036462858181,0.1309375
3900,0.5251302739956295,-132.2678254979261,0.11890625
4000,0.5273949579831932,-131.27002282370037,0.1278125
4100,0.5268473320989733,-130.71664464046228,0.1265625
4200,0.527838519764508,-130.20306863723977,0.1171875
4300,0.525924674885999,-127.01653272998612,0.13578125
4400,0.5278810408921933,-125.5813411108079,0.14328125
4500,0.5294813313059639,-124.96532614062644,0.12125
4600,0.529113067027759,-123.76750100657036,0.1203125
4700,0.5296803652968036,-122.34841417261424,0.13328125
4800,0.5306467998645445,-121.52694223313745,0.1184375
4900,0.5301000508733255,-121.41263761149321,0.10890625
5000,0.5308201732042792,-121.42710480341911,0.11984375
5100,0.5311118667120027,-121.36280240579666,0.1228125
5200,0.5307234042553192,-120.88681776196019,0.12765625
5300,0.530862098282605,-120.50349889545319,0.11890625
5400,0.5319040326697294,-119.38234997460373,0.118125
5500,0.5327896704043493,-119.17241807635284,0.12375
5600,0.5340118744698897,-118.61876818114308,0.1384375
5700,0.5337631489650492,-118.35264085251669,0.13015625
5800,0.5345794392523364,-117.57737331059975,0.12875
5900,0.535374149659864,-117.59533827171825,0.12375
6000,0.5370244565217391,-117.21068004712814,0.1228125
6100,0.5364441416893733,-116.51013877389221,0.11765625
6200,0.537542662116041,-115.9862126586227,0.13265625
6300,0.5387769046805603,-114.7945156024012,0.12640625
6400,0.5371858437339716,-114.74760183124519,0.13140625
6500,0.536510113129928,-113.82311473373221,0.13
6600,0.5395412529955494,-113.83982506382799,0.125
6700,0.5381319622964867,-113.09763812106408,0.1071875
6800,0.5395954748028796,-113.112383925784,0.13171875
6900,0.539622641509434,-112.80556151887438,0.104375
7000,0.5390143737166324,-112.62615833857458,0.1284375
7100,0.5384615384615384,-112.50813100917723,0.11234375
7200,0.539172083475881,-112.19170898759309,0.1171875
7300,0.5399863294600137,-112.14632788703264,0.133125
7400,0.5399213540776201,-111.92777252096015,0.1328125
7500,0.54072553045859,-111.93475489692318,0.12234375
7600,0.540068493150685,-111.80334980103119,0.1171875
7700,0.5405035108751498,-111.41227637261937,0.12359375
7800,0.5383824537354353,-110.03206039638843,0.12640625
7900,0.5387251542152159,-108.84145776684753,0.1221875
8000,0.5383690987124463,-108.18572700438807,0.13953125
8100,0.5386465132256957,-108.10680018975765,0.13015625
8200,0.5380116959064327,-107.41880215287198,0.13296875
8300,0.5376011013594906,-107.43455383155774,0.13546875
8400,0.5379452762003097,-107.15989500823962,0.14203125
8500,0.5395460797799174,-106.86958622043979,0.1178125
8600,0.5401685876483744,-106.86764277397117,0.11703125
8700,0.5408286058105553,-106.82178582419087,0.14296875
8800,0.5405777166437414,-106.59399746004918,0.1240625
8900,0.538819073850921,-106.60849402080309,0.1184375
9000,0.5403545000860437,-106.62239203559925,0.12734375
9100,0.53970436576143,-106.62745311940257,0.135625
9200,0.539333562349708,-106.60792241679952,0.1371875
9300,0.5389900377877018,-106.25096547834565,0.13046875
9400,0.5383556931544548,-106.26432446515791,0.1325
9500,0.5386730835338605,-106.27576840374098,0.113125
9600,0.5392679154493899,-105.54916321917702,0.11703125
9700,0.5386465132256957,-105.28321447667082,0.11703125
9800,0.5399278722308088,-105.15089223323326,0.12265625
9900,0.5375494071146245,-104.02677361367796,0.125625
10000,0.5362917096663227,-103.81218300813163,0.1346875
10100,0.5368203716448727,-103.78267132595761,0.13859375
10200,0.5365685768370332,-103.53626574955084,0.13515625
10300,0.5373904074265085,-103.51985754242122,0.12765625
10400,0.5373647139666724,-103.53169333330443,0.129375
10500,0.5390168442763836,-103.43217668697253,0.1228125
10600,0.5401785714285714,-103.43497767711673,0.1159375
10700,0.5410794087315228,-103.35616433520923,0.11796875
10800,0.5406148033659626,-103.357438965325,0.12609375
10900,0.5405869229449116,-102.99930032504973,0.13265625
11000,0.539993134225884,-102.47097271691237,0.1284375
11100,0.540058329044433,-102.28406602160564,0.13140625
11200,0.5401234567901234,-102.12909094900493,0.11109375
11300,0.5415595544130248,-102.13121321669277,0.12328125
11400,0.5422161328994691,-102.05573832285377,0.11140625
11500,0.5419664268585132,-101.66417628639708,0.1325
11600,0.5417452425852906,-101.56200172212567,0.12046875
11700,0.5422100205902539,-101.10610931431503,0.13640625
11800,0.54233801851217,-101.11323256805332,0.11484375
