step,f1,logp
2000,0.8183437221727515,-54.962783619704894
2100,0.8454005934718101,-40.960493903383444
2200,0.8505713013800267,-39.15035431139354
2300,0.8487095817264907,-37.51329111129867
2400,0.8480355819125278,-36.10925633935113
2500,0.8491321762349799,-35.65675516994597
2600,0.851032229318283,-35.221492010136245
2700,0.8520990950897493,-35.05890704034631
2800,0.8488181953322432,-34.7517445011534
2900,0.8503937007874016,-34.64960147075999
3000,0.8526534242514082,-34.64682218252906
3100,0.8506088506088506,-34.327947455781526
3200,0.8517528223410576,-34.179982971776965
3300,0.8507795100222717,-34.004294209004954
3400,0.8509501187648456,-33.97769230530883
3500,0.850520059435364,-33.886600406476404
3600,0.8508238088169808,-33.646435645239904
3700,0.8509565475307727,-33.36005338149017
3800,0.8504451038575668,-33.35033154254759
3900,0.8511206768591361,-33.38414937713337
4000,0.8514175449012914,-33.39934088423494
4100,0.8513353115727003,-33.36778335907686
4200,0.8516760605161673,-33.33956800266756
4300,0.8513794126371996,-33.12544465031749
4400,0.8513353115727003,-33.05857954330638
4500,0.8518463591873053,-32.98154714048081
4600,0.8513413368904699,-32.93504185991181
4700,0.8504825538233111,-32.84568001861439
4800,0.8508238088169808,-32.829456351215775
4900,0.8517200474495848,-32.655724024353745
5000,0.8513794126371996,-32.61947483601001
5100,0.8515057113187954,-32.63211882849209
5200,0.8517640083012156,-32.434057405710924
5300,0.851297257227576,-32.415968452014205
5400,0.8523131672597865,-32.39377983287852
5500,0.8518024032042724,-32.3739240429701
5600,0.8520990950897493,-32.204078846486695
5700,0.8520112809856019,-32.194949357906424
5800,0.8523569522680107,-32.22026251541952
5900,0.8517200474495848,-32.22352022490504
6000,0.8524784802612051,-32.244545594511244
6100,0.8511648612553792,-32.24450678387685
6200,0.8518902891030393,-32.177880726899865
6300,0.8514616411930553,-32.19020708453167
6400,0.8512470308788599,-32.186912130038195
6500,0.851373422420193,-32.20486917894299
6600,0.8510764662212323,-32.19423748552933
6700,0.8516703786191536,-32.119107134844356
6800,0.8519673348181144,-32.128026551380756
6900,0.8516703786191536,-32.1391690694622
7000,0.8521816562778273,-32.152253957532665
7100,0.8520938520938521,-32.117905026942935
7200,0.8519233625427002,-32.08319179331261
7300,0.8526050170699124,-32.08820897778948
7400,0.8514998514998515,-32.046358126770606
7500,0.8523081490277572,-32.05268417133321
