step,f1,logp,acc
2000,0.6037735849056604,-184.27528453155014,0.18535263618190906
2100,0.5997946913037102,-156.2329334773686,0.1865625
2200,0.5989982321744255,-143.77142591624357,0.176875
2300,0.5988217967599411,-135.25387778456425,0.1725
2400,0.59819446499926,-128.1728359545069,0.1821875
2500,0.5986900863352188,-119.35720165947437,0.18
2600,0.5992833681696028,-113.0965222082292,0.176875
2700,0.5994917027956346,-111.2631368374773,0.1790625
2800,0.6041635465029205,-108.62064013931416,0.1884375
2900,0.6110610159302675,-103.76449892562293,0.181875
3000,0.6189042745334136,-101.9545710636807,0.18203125
3100,0.6233103033944127,-99.74812626830726,0.185625
3200,0.6238698010849909,-97.74455783087515,0.17015625
3300,0.6270497969008575,-95.32863155044201,0.17703125
3400,0.630912925579994,-93.69330482098849,0.1771875
3500,0.6303889056376244,-92.88237529808625,0.1825
3600,0.6350309808070123,-91.3505109494524,0.1803125
3700,0.6395155185465556,-89.54685534252694,0.17703125
3800,0.6412005457025921,-88.78583668759033,0.18171875
3900,0.6438564476885644,-88.36265666822874,0.17765625
4000,0.6462429507696997,-86.34699169070666,0.185
4100,0.6493150684931507,-85.23096094216632,0.1815625
4200,0.6497106305208651,-84.22011390957599,0.181875
4300,0.6503272948698432,-83.07682128804443,0.17875
4400,0.6488304540590124,-82.8375290001299,0.17734375
4500,0.6502598593702231,-82.2760484384736,0.18140625
4600,0.6489215236346948,-80.43921140780762,0.178125
4700,0.650091519219036,-80.06694712355684,0.17875
4800,0.6525190839694657,-79.79344396147408,0.1796875
4900,0.6523933323138095,-79.20331620889543,0.18015625
5000,0.6533925562873334,-76.40594804949436,0.1859375
5100,0.6533742331288344,-75.93811585850173,0.18125
5200,0.6486902927580893,-75.88473176667941,0.18671875
5300,0.6480739599383667,-75.10360926071507,0.189375
5400,0.6493146465424303,-74.93017833006056,0.17984375
5500,0.6470861029525429,-74.9393016284204,0.1803125
5600,0.6480965645311049,-74.952730574365,0.188125
5700,0.6480879393094906,-74.16387117826145,0.18390625
5800,0.6468401486988847,-73.93228227010347,0.18640625
5900,0.6487238979118329,-73.81850922747282,0.18578125
6000,0.6468493574856788,-73.74092615616534,0.18296875
6100,0.6469403563129357,-73.51677554032861,0.1834375
6200,0.6471226927252985,-73.12544122582844,0.1725
6300,0.6478173061985397,-73.0451736560259,0.18484375
6400,0.6495965238981999,-72.61763343909377,0.17453125
6500,0.6494957331264546,-72.6399817726523,0.17171875
6600,0.6492780624126688,-72.4681224562213,0.17484375
6700,0.6486570408321689,-72.28670811148393,0.17953125
6800,0.6476160894548842,-72.2907789470427,0.17984375
6900,0.6493023255813953,-72.12879116000178,0.18109375
7000,0.6484641638225256,-71.4275140127179,0.185625
7100,0.6498373857828713,-71.07459003634733,0.1815625
7200,0.6489922480620155,-71.09393254136856,0.1796875
7300,0.6484810911345319,-71.1107468669565,0.1765625
7400,0.6497131338191968,-70.9061632571113,0.1790625
7500,0.6499302649930265,-70.84198968715486,0.18015625
7600,0.6509828199969045,-70.00175503382272,0.1909375
7700,0.6541911537271884,-69.76172781465853,0.18078125
7800,0.6561533704390847,-69.40003338656544,0.18953125
7900,0.6575046324891909,-68.84166646999088,0.1796875
8000,0.6584234930448223,-68.83766206059605,0.1853125
8100,0.6602811679283176,-68.33568960512245,0.1778125
8200,0.6608991194191256,-68.34987487230305,0.18859375
8300,0.6598607888631091,-68.00573652855883,0.17859375
8400,0.6601610904584883,-67.79720761651915,0.19125
8500,0.6592248062015504,-67.4037802059358,0.19328125
8600,0.6597362296353763,-67.37695808991204,0.1834375
8700,0.6595115881163478,-67.39035370970807,0.17765625
8800,0.6599253266957062,-67.35462490472403,0.18828125
8900,0.6589811497117931,-67.28007385554614,0.18234375
9000,0.6573077523007331,-67.24973789595973,0.18296875
9100,0.6568795876932688,-67.20751774069852,0.18828125
9200,0.6559425269404966,-67.16846476070081,0.18953125
9300,0.6563718608641398,-66.71651932703334,0.19234375
9400,0.655204751484839,-66.66529433467572,0.19609375
9500,0.6561376075058639,-66.67867763187147,0.18546875
9600,0.6555068836045056,-66.06129841162885,0.185
9700,0.6561376075058639,-65.89130149755783,0.184375
9800,0.6558146814838003,-65.89736539852908,0.185
9900,0.6578000312940072,-65.80364344795424,0.18078125
10000,0.6594814120587317,-65.81377242895407,0.17671875
10100,0.6581169846731311,-65.76263508683198,0.1965625
10200,0.6584181675802663,-65.7643286763487,0.18078125
10300,0.6597711957373452,-65.68105296479222,0.18484375
10400,0.6596612296110415,-65.46904043819845,0.181875
10500,0.658502119642016,-65.35449275328983,0.1790625
10600,0.6572415959786365,-65.36111494037333,0.1746875
10700,0.6570397111913358,-65.35758140278752,0.1771875
10800,0.6569457510191282,-65.0340818891398,0.1821875
10900,0.6565244667503137,-64.73643638071748,0.18171875
11000,0.6575729068673566,-64.72934964059178,0.17671875
11100,0.6581009088060169,-64.54441957216224,0.190625
11200,0.6567444775184083,-63.809635268560996,0.19015625
11300,0.6575771822598339,-63.81330904424996,0.180625
11400,0.6583111389628701,-63.823326570484255,0.18515625
11500,0.6591372549019607,-63.679866247462826,0.18140625
11600,0.660610806577917,-63.66986710326617,0.19109375
11700,0.6613433536871771,-63.67779474499176,0.18765625
11800,0.661658841940532,-63.383266511514734,0.184375
11900,0.6629090339752622,-63.393360806581434,0.1896875
12000,0.6632205513784462,-63.21855399464562,0.1815625
12100,0.6640576080150282,-62.58585708203608,0.18328125
12200,0.6640563821456539,-62.42993012138654,0.181875
12300,0.6647869674185464,-61.80966328637365,0.18265625
12400,0.6638484421481133,-61.66422585904154,0.17859375
12500,0.6632189312020059,-61.62506205388185,0.1859375
12600,0.6630076838638859,-61.63338780322097,0.17765625
12700,0.6637376431821748,-60.97147327106786,0.17703125
12800,0.6626959247648903,-60.50254811738377,0.1815625
12900,0.6621748668129113,-60.493876405644315,0.18625
13000,0.6626959247648903,-60.072444485990744,0.17625
13100,0.662903731577297,-60.079908479307875,0.18296875
13200,0.661543287327478,-60.066793038738,0.18046875
13300,0.6596612296110415,-60.07552542355689,0.1778125
13400,0.6593509954538329,-60.06702157257589,0.171875
13500,0.6585059635907093,-60.07355624226277,0.17078125
13600,0.6587089681168525,-60.042744100972094,0.17671875
13700,0.6572371522866572,-60.04518867483299,0.18984375
13800,0.6564021995286724,-60.05367159165303,0.178125
13900,0.6570306362922231,-60.06209615768201,0.19046875
14000,0.6572460354843774,-60.06995507626185,0.18578125
14100,0.6573492462311558,-59.846668222723665,0.17765625
14200,0.6586939417781275,-59.85485879186216,0.18875
14300,0.6589013064693845,-59.863008694290464,0.17140625
14400,0.6595342983008181,-59.8710927644553,0.18125
14500,0.6597451628126475,-59.87911205336838,0.1696875
14600,0.6585826771653543,-59.738373559290146,0.17234375
14700,0.6611102374587199,-59.73615131858121,0.17625
14800,0.6616352201257861,-59.74393170628028,0.18265625
14900,0.6614247523195471,-59.51228234534091,0.18359375
15000,0.6613182318703791,-59.47449012731738,0.18625
15100,0.6615263571990558,-59.4820962370402,0.18109375
15200,0.660784622656373,-59.488574620901474,0.1828125
15300,0.6606776989755713,-59.29347984581301,0.18328125
15400,0.6623622047244094,-59.265777635502566,0.1790625
15500,0.6621493854396471,-58.83284636119019,0.17515625
15600,0.6628877342150843,-58.73916641750468,0.1865625
15700,0.6617322834645669,-58.6580616156594,0.1734375
15800,0.6616328456819255,-58.66529579793211,0.18625
15900,0.6613207547169812,-58.67250104570177,0.17953125
